"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","TE","TE_family","TE_class","significance"
1430.60374189892,-0.00493448147993144,0.107843586373087,-0.0457559104429307,0.963504800348194,0.995278921297154,"LTR9B:ERV1:LTR","ERV1","LTR","Not Significant"
128.036719873205,-0.00827395221233966,0.159420278626051,-0.0519002493512617,0.958608175591705,0.995278921297154,"LTR9C:ERV1:LTR","ERV1","LTR","Not Significant"
772.554865512739,0.0151430826955817,0.07492055857653,0.202121860585347,0.83982145827547,0.995278921297154,"LTR9D:ERV1:LTR","ERV1","LTR","Not Significant"
696.776341052309,-0.0979861881254665,0.075162251364758,-1.30366222866243,0.19234877318775,0.995278921297154,"Looper:PiggyBac:DNA","PiggyBac","DNA","Not Significant"
1813.58337474118,0.027146857886087,0.0570463227199525,0.47587393177566,0.634164194867631,0.995278921297154,"MADE1:TcMar-Mariner:DNA","TcMar-Mariner","DNA","Not Significant"
1096.44996319331,-0.0984813358410284,0.0551205863647136,-1.78665254374132,0.0739936636576783,0.995278921297154,"MADE2:TcMar-Mariner:DNA","TcMar-Mariner","DNA","Not Significant"
2978.21070123903,-0.0742561237534073,0.0637066218493084,-1.16559506057397,0.243778205846565,0.995278921297154,"MARNA:TcMar-Mariner:DNA","TcMar-Mariner","DNA","Not Significant"
3178.63232011615,-0.124418731649756,0.0905294360601275,-1.37434559480874,0.169334417655198,0.995278921297154,"MER101-int:ERV1:LTR","ERV1","LTR","Not Significant"
200.465538171305,-0.100627344661766,0.0890434831007595,-1.13009218819415,0.258437381062241,0.995278921297154,"MER101:ERV1:LTR","ERV1","LTR","Not Significant"
123.184299478664,0.0464196357954341,0.10880572674881,0.426628608461013,0.669649856959681,0.995278921297154,"MER101B:ERV1:LTR","ERV1","LTR","Not Significant"
2236.76310947256,0.016039948590217,0.062467780501217,0.256771546251824,0.797355136583503,0.995278921297154,"MER102a:hAT-Charlie:DNA","hAT-Charlie","DNA","Not Significant"
2473.80282285138,0.0620923487306345,0.0410355414082906,1.51313584760185,0.130245155552842,0.995278921297154,"MER102c:hAT-Charlie:DNA","hAT-Charlie","DNA","Not Significant"
5723.94177280762,-0.00544186567964884,0.039368505976137,-0.138228910260079,0.890059507326171,0.995278921297154,"MER103C:hAT-Charlie:DNA","hAT-Charlie","DNA","Not Significant"
1978.09206772238,-0.0377357994707025,0.0550864688828945,-0.685028469530751,0.493325956055417,0.995278921297154,"MER104:TcMar-Tc2:DNA","TcMar-Tc2","DNA","Not Significant"
660.768613638495,-0.210198699571602,0.0756138940292701,-2.77989518024603,0.005437644718587,0.995278921297154,"MER105:hAT-Charlie:DNA","hAT-Charlie","DNA","Not Significant"
533.912281806009,0.0179609739334667,0.0812836532955025,0.220966617582633,0.825118425819675,0.995278921297154,"MER106A:hAT-Charlie:DNA","hAT-Charlie","DNA","Not Significant"
614.211025899178,0.0432739277040979,0.0624750553233471,0.692659293859421,0.488523390321489,0.995278921297154,"MER106B:hAT-Charlie:DNA","hAT-Charlie","DNA","Not Significant"
176.350609560507,-0.00788169360296955,0.109975895210331,-0.0716674648375959,0.942866548856909,0.995278921297154,"MER107:hAT-Charlie:DNA","hAT-Charlie","DNA","Not Significant"
966.153911284177,0.0729534861444441,0.114160543491866,0.639042911964081,0.522795016305512,0.995278921297154,"MER110-int:ERV1:LTR","ERV1","LTR","Not Significant"
634.139581877389,0.0506960584719157,0.0623978054825562,0.81246540771515,0.416524628067239,0.995278921297154,"MER110:ERV1:LTR","ERV1","LTR","Not Significant"
950.151638207261,0.00456120693397845,0.0886077158120457,0.0514764080326104,0.958945900584982,0.995278921297154,"MER110A:ERV1:LTR","ERV1","LTR","Not Significant"
3873.0040790144,-0.0709958600055166,0.0441872395822151,-1.60670502789434,0.108119090157755,0.995278921297154,"MER112:hAT-Charlie:DNA","hAT-Charlie","DNA","Not Significant"
3191.24029531593,-0.0118450980996857,0.0386204083872988,-0.306705666623174,0.759067416200796,0.995278921297154,"MER113:hAT-Charlie:DNA","hAT-Charlie","DNA","Not Significant"
666.094406136023,0.0419949074971184,0.0621710676555512,0.675473481166263,0.499374994162287,0.995278921297154,"MER113A:hAT-Charlie:DNA","hAT-Charlie","DNA","Not Significant"
303.331801769293,-0.0782276854748846,0.0920170553050975,-0.850143326316062,0.395245406000073,0.995278921297154,"MER113B:hAT-Charlie:DNA","hAT-Charlie","DNA","Not Significant"
1310.57730104885,-0.0208681439421422,0.0437353756575677,-0.477145643049514,0.633258414788155,0.995278921297154,"MER115:hAT-Tip100:DNA","hAT-Tip100","DNA","Not Significant"
2459.43240116667,0.00817422407931838,0.0736228322942833,0.111028383785136,0.911593838872202,0.995278921297154,"MER117:hAT-Charlie:DNA","hAT-Charlie","DNA","Not Significant"
1217.61281333596,-0.0528226476159489,0.0765734929956859,-0.689829411581432,0.490301470460148,0.995278921297154,"MER119:hAT-Charlie:DNA","hAT-Charlie","DNA","Not Significant"
2382.59429122374,-0.0273104339402583,0.067455135245235,-0.404868122211459,0.685574451553042,0.995278921297154,"MER11A:ERVK:LTR","ERVK","LTR","Not Significant"
39530.6212076626,-0.600651979168747,0.473121251091578,-1.26955189136597,0.20424429530863,0.995278921297154,"MER11B:ERVK:LTR","ERVK","LTR","Not Significant"
2180.56407930968,0.00502449670607616,0.0631308067470946,0.079588666214968,0.936564409670531,0.995278921297154,"MER11C:ERVK:LTR","ERVK","LTR","Not Significant"
547.936538659,-0.0881509797365252,0.100252238331404,-0.879291886183369,0.37924303410775,0.995278921297154,"MER11D:ERVK:LTR","ERVK","LTR","Not Significant"
303.576250182225,0.0172799475525193,0.08420168899221,0.205220913729153,0.83739953037968,0.995278921297154,"MER121:hAT:DNA","hAT","DNA","Not Significant"
12.9937374170996,0.0676112461437604,0.325360242692929,0.207804265155934,0.835381802200097,0.995278921297154,"MER121B:hAT:DNA","hAT","DNA","Not Significant"
46.761873823916,-0.0958746708239072,0.328104836373789,-0.292207429440886,0.770128031537838,0.995278921297154,"MER123:DNA:DNA?","DNA","DNA?","Not Significant"
567.596809598708,-0.0483235453297546,0.0615315906180656,-0.78534529734011,0.432251144191291,0.995278921297154,"MER124:DNA:DNA?","DNA","DNA?","Not Significant"
54.0855298899626,0.213584860341956,0.182606300144178,1.16964672179065,0.242143166944967,0.995278921297154,"MER125:DNA:DNA","DNA","DNA","Not Significant"
188.298017520456,0.10269151623893,0.098436446594846,1.04322656689953,0.296843371910414,0.995278921297154,"MER126:DNA:DNA","DNA","DNA","Not Significant"
222.696226140426,-0.0907802536795017,0.109019952197999,-0.832693941331304,0.40501736235978,0.995278921297154,"MER127:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
85.7723219135823,-0.0181044406045868,0.11941411054623,-0.151610563624119,0.879494101161626,0.995278921297154,"MER129:LTR:LTR?","LTR","LTR?","Not Significant"
63.5411351222832,0.173684717984484,0.192146503637145,0.90391818064239,0.366038788026258,0.995278921297154,"MER130:DNA:DNA","DNA","DNA","Not Significant"
821.183224764924,-0.112078699742259,0.0754483369742991,-1.48550258676262,0.137410738677795,0.995278921297154,"MER131:DNA:DNA?","DNA","DNA?","Not Significant"
15.2984138849121,-0.197624685278345,0.286450600187489,-0.68990843499366,0.490251771040922,0.995278921297154,"MER132:TcMar-Pogo:DNA","TcMar-Pogo","DNA","Not Significant"
27.6133516416063,-0.167624593473955,0.240452828214408,-0.697120490196469,0.485727392054457,0.995278921297154,"MER133A:DNA:DNA?","DNA","DNA?","Not Significant"
16.6707969940458,0.214284420574963,0.285950146769191,0.749376851161142,0.453630099327489,0.995278921297154,"MER133B:DNA:DNA?","DNA","DNA?","Not Significant"
44.3491231810953,0.30715151304622,0.213787507471108,1.43671403759516,0.150799264604095,0.995278921297154,"MER134:DNA:DNA?","DNA","DNA?","Not Significant"
648.09238800583,-0.0998996780851917,0.0999325887267896,-0.99967067157954,0.31746990977939,0.995278921297154,"MER135:DNA:DNA","DNA","DNA","Not Significant"
170.596774186874,-0.272472687006715,0.282586006213157,-0.964211535659648,0.334939882066535,0.995278921297154,"MER136:DNA:DNA","DNA","DNA","Not Significant"
2927.0843869812,0.0119877310791741,0.0599469103478697,0.199972459124411,0.841502120497482,0.995278921297154,"MER1A:hAT-Charlie:DNA","hAT-Charlie","DNA","Not Significant"
4111.74538089572,0.00452453711869233,0.0468322568158498,0.0966115542217699,0.923034880479308,0.995278921297154,"MER1B:hAT-Charlie:DNA","hAT-Charlie","DNA","Not Significant"
9612.08118772278,0.0209222303581108,0.0404260789248212,0.517542905831136,0.604777225735294,0.995278921297154,"MER20:hAT-Charlie:DNA","hAT-Charlie","DNA","Not Significant"
3320.42235346147,-0.0132594666665922,0.0371030747560524,-0.357368405550519,0.720816025930895,0.995278921297154,"MER20B:hAT-Charlie:DNA","hAT-Charlie","DNA","Not Significant"
592.38981806944,0.00346807950729591,0.0686506914459238,0.0505177651419245,0.95970979294294,0.995278921297154,"MER21-int:ERVL:LTR","ERVL","LTR","Not Significant"
2485.87685642283,-0.0670653289221636,0.0572042298881958,-1.17238408861095,0.24104288477231,0.995278921297154,"MER21A:ERVL:LTR","ERVL","LTR","Not Significant"
4480.09366150613,0.00397488737231726,0.0448992251185935,0.0885290862329646,0.92945616761938,0.995278921297154,"MER21B:ERVL:LTR","ERVL","LTR","Not Significant"
7638.91652595206,0.0166678794092141,0.0382934640360258,0.435266952959211,0.663368669326391,0.995278921297154,"MER21C:ERVL:LTR","ERVL","LTR","Not Significant"
7173.38594120423,-0.0562171094586407,0.0646429908520387,-0.869655143081421,0.384488892942857,0.995278921297154,"MER2:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
740.406563765193,-0.115131827474421,0.0666440176829293,-1.72756432576111,0.0840663632663298,0.995278921297154,"MER2B:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
3610.55317705184,0.0032003552156505,0.0416079026976715,0.0769170039380427,0.938689570434166,0.995278921297154,"MER30:hAT-Charlie:DNA","hAT-Charlie","DNA","Not Significant"
252.391268844838,0.0433726672099266,0.0872299088068162,0.49722242982028,0.619032205943079,0.995278921297154,"MER30B:hAT-Charlie:DNA","hAT-Charlie","DNA","Not Significant"
1950.70108187126,-0.0392336320596399,0.0990958159047945,-0.395916131285838,0.692166900356435,0.995278921297154,"MER31-int:ERV1:LTR","ERV1","LTR","Not Significant"
1589.79466489853,0.0834359333242675,0.0867198341233112,0.962132067799228,0.33598326755038,0.995278921297154,"MER31A:ERV1:LTR","ERV1","LTR","Not Significant"
2052.99438167603,0.0499523310399037,0.0786747285903503,0.634922190834612,0.525479163397787,0.995278921297154,"MER31B:ERV1:LTR","ERV1","LTR","Not Significant"
8791.87680111602,-0.0573540805795103,0.0713305766770935,-0.804060239680195,0.421362185784995,0.995278921297154,"MER33:hAT-Charlie:DNA","hAT-Charlie","DNA","Not Significant"
370.294399114243,0.0251375879538055,0.139058611778808,0.180769731786121,0.856548322199275,0.995278921297154,"MER34-int:ERV1:LTR","ERV1","LTR","Not Significant"
1268.41682630437,0.0118513509263209,0.0498769700881139,0.237611685420827,0.812182286406915,0.995278921297154,"MER34:ERV1:LTR","ERV1","LTR","Not Significant"
959.79822958596,0.0104165075549487,0.0670294949242312,0.155401850584184,0.876504525334499,0.995278921297154,"MER34A1:ERV1:LTR","ERV1","LTR","Not Significant"
1648.49049040908,-0.00704016255202288,0.0568820930634592,-0.123767642378572,0.901499252422465,0.995278921297154,"MER34A:ERV1:LTR","ERV1","LTR","Not Significant"
486.16055298376,-0.185988950168778,0.0954070655496044,-1.94942532921818,0.0512446521043414,0.995278921297154,"MER34B-int:ERV1:LTR","ERV1","LTR","Not Significant"
913.961183729071,-0.029018573116635,0.0603046671970057,-0.481199457113925,0.63037474667044,0.995278921297154,"MER34B:ERV1:LTR","ERV1","LTR","Not Significant"
458.962614823954,0.0166431728687165,0.095879878623073,0.173583582997063,0.862192735011657,0.995278921297154,"MER34C2:ERV1:LTR","ERV1","LTR","Not Significant"
94.2255967412806,-0.315087346842275,0.144141064699066,-2.18596516891356,0.0288181537109991,0.995278921297154,"MER34C:ERV1:LTR","ERV1","LTR","Not Significant"
608.627132542777,-0.039781923651939,0.0718494681027445,-0.553684316702957,0.579794910361769,0.995278921297154,"MER34C_:ERV1:LTR","ERV1","LTR","Not Significant"
362.845650666047,-0.104781040401454,0.0866100589380401,-1.20980220642054,0.226354799383972,0.995278921297154,"MER34D:ERV1:LTR","ERV1","LTR","Not Significant"
3999.98410449148,0.00904930796406812,0.0541645214336812,0.167070763749811,0.86731436981102,0.995278921297154,"MER39:ERV1:LTR","ERV1","LTR","Not Significant"
1310.95768898253,-0.0392022073349805,0.0763293310884078,-0.51359296322897,0.607536600363915,0.995278921297154,"MER39B:ERV1:LTR","ERV1","LTR","Not Significant"
7248.19456078101,-0.0803565159719438,0.057546660367633,-1.39637149156166,0.162602655350297,0.995278921297154,"MER3:hAT-Charlie:DNA","hAT-Charlie","DNA","Not Significant"
2958.90351155671,-0.018237016533653,0.049064279006986,-0.371696413414254,0.710118895675875,0.995278921297154,"MER4-int:ERV1:LTR","ERV1","LTR","Not Significant"
3026.73182307948,-0.0464127444898297,0.0695712227805657,-0.66712561077473,0.504691902396452,0.995278921297154,"MER41-int:ERV1:LTR","ERV1","LTR","Not Significant"
1691.2331816161,-0.0253523835559658,0.0476767151821468,-0.531756088042311,0.594894939766063,0.995278921297154,"MER41A:ERV1:LTR","ERV1","LTR","Not Significant"
2294.86960835234,0.0108397660748216,0.0377268247965385,0.28732251211918,0.773865386858752,0.995278921297154,"MER41B:ERV1:LTR","ERV1","LTR","Not Significant"
225.980666084159,0.0258095838680311,0.0906862534243419,0.284603045042142,0.775948278087987,0.995278921297154,"MER41D:ERV1:LTR","ERV1","LTR","Not Significant"
363.555295440479,-0.0703018800055173,0.0642129367451088,-1.09482424522302,0.273593642384723,0.995278921297154,"MER41E:ERV1:LTR","ERV1","LTR","Not Significant"
29.1387145822319,0.10861748621682,0.206770420708217,0.525304759959331,0.599371348965393,0.995278921297154,"MER41G:ERV1:LTR","ERV1","LTR","Not Significant"
2520.61195097558,-0.130749263212738,0.0702679125271281,-1.86072502384727,0.06278301815974,0.995278921297154,"MER44A:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
2321.73779189861,-0.0314954139015053,0.0432257568835173,-0.728626082508575,0.466230419316888,0.995278921297154,"MER44B:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
1224.77051978376,-0.029783324978205,0.0437837147681977,-0.68023750693347,0.496354087030589,0.995278921297154,"MER44C:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
745.510311473219,0.0104740938717995,0.0614974602815721,0.170317502931711,0.864760447012841,0.995278921297154,"MER44D:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
1738.33036143119,0.0239893130710188,0.050214403770672,0.477737686194133,0.63283691769703,0.995278921297154,"MER45A:hAT-Tip100:DNA","hAT-Tip100","DNA","Not Significant"
790.278206817647,-0.0772723877354444,0.058962318764889,-1.31053848210357,0.190013734827578,0.995278921297154,"MER45B:hAT-Tip100:DNA","hAT-Tip100","DNA","Not Significant"
456.99119142834,0.0361712674721391,0.112818246097874,0.320615403298854,0.748501863242474,0.995278921297154,"MER45C:hAT-Tip100:DNA","hAT-Tip100","DNA","Not Significant"
180.442461862027,0.00919852700269537,0.0804613830806869,0.114322258088344,0.908982338768084,0.995278921297154,"MER45R:hAT-Tip100:DNA","hAT-Tip100","DNA","Not Significant"
2261.20507649615,-0.0489811180883889,0.0453840356122927,-1.07925876197581,0.280472390781575,0.995278921297154,"MER46C:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
1936.55871575851,-0.0438294021996964,0.0443101876728857,-0.989149550059716,0.322589977530735,0.995278921297154,"MER47A:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
600.523904774106,0.018168676946912,0.0969540986983232,0.187394624784709,0.851351236754769,0.995278921297154,"MER47B:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
317.1285213761,0.0959873247018874,0.0903791082012427,1.06205213364307,0.288212018483056,0.995278921297154,"MER47C:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
119.875924120312,0.0338891969385383,0.127173575843297,0.266479861982464,0.789869666685241,0.995278921297154,"MER48:ERV1:LTR","ERV1","LTR","Not Significant"
1714.28362161388,-0.107823948699617,0.163869218400265,-0.657987813405242,0.510545961974429,0.995278921297154,"MER49:ERV1:LTR","ERV1","LTR","Not Significant"
2368.06249254823,0.0523684919789944,0.0651506730274182,0.803805847975745,0.421509111879159,0.995278921297154,"MER4A1:ERV1:LTR","ERV1","LTR","Not Significant"
1116.78595710406,0.0169087943218586,0.0702326519076792,0.240754034805424,0.809745756711456,0.995278921297154,"MER4A:ERV1:LTR","ERV1","LTR","Not Significant"
535.210779745641,-0.0745624935184043,0.069946335957955,-1.06599570223699,0.286425584701298,0.995278921297154,"MER4B-int:ERV1:LTR","ERV1","LTR","Not Significant"
1323.89457609015,0.0287263256858908,0.0598985828766117,0.479582726440551,0.631524131387238,0.995278921297154,"MER4B:ERV1:LTR","ERV1","LTR","Not Significant"
582.743240170035,-0.0159645220935517,0.0788919216755999,-0.202359402008194,0.839635764299384,0.995278921297154,"MER4C:ERV1:LTR","ERV1","LTR","Not Significant"
973.915106324379,0.0715938149148443,0.0823264569794365,0.869633135466124,0.384500923582825,0.995278921297154,"MER4CL34:ERV1:LTR","ERV1","LTR","Not Significant"
325.039093099849,0.0915974910144151,0.162189863752213,0.56475471953262,0.5722406095992,0.995278921297154,"MER4D0:ERV1:LTR","ERV1","LTR","Not Significant"
1375.9768099598,0.0323919525117797,0.0516420897173233,0.627239383399967,0.530502330940189,0.995278921297154,"MER4D1:ERV1:LTR","ERV1","LTR","Not Significant"
1248.25992266578,0.0298792909147142,0.0592457256971309,0.504328212088407,0.614030755461737,0.995278921297154,"MER4D:ERV1:LTR","ERV1","LTR","Not Significant"
1080.05169717006,-0.0955462547347703,0.0845359089318808,-1.130244601874,0.258373170562218,0.995278921297154,"MER4E1:ERV1:LTR","ERV1","LTR","Not Significant"
968.004866803753,-0.00412691553223439,0.0881818527935447,-0.0468000546767429,0.962672585457061,0.995278921297154,"MER4E:ERV1:LTR","ERV1","LTR","Not Significant"
654.625376419368,0.00598817613809866,0.0671103933116029,0.0892287445000467,0.928900121676299,0.995278921297154,"MER50-int:ERV1:LTR","ERV1","LTR","Not Significant"
2601.21357931332,0.0652792629170323,0.0628703370897201,1.0383157771824,0.299123065816137,0.995278921297154,"MER50:ERV1:LTR","ERV1","LTR","Not Significant"
465.046832401467,-0.0206657899721634,0.0673658027378774,-0.306769742692367,0.759018640337,0.995278921297154,"MER50B:ERV1:LTR","ERV1","LTR","Not Significant"
54.3189661712537,-0.0267328648707009,0.192093430768408,-0.139165950463608,0.889319014229718,0.995278921297154,"MER50C:ERV1:LTR","ERV1","LTR","Not Significant"
436.268773570693,-0.112322866738361,0.0886932911439048,-1.26641897363035,0.20536312153283,0.995278921297154,"MER51-int:ERV1:LTR","ERV1","LTR","Not Significant"
1136.45442653553,0.0110962121193494,0.0546681433987933,0.202974006971569,0.839155348748129,0.995278921297154,"MER51A:ERV1:LTR","ERV1","LTR","Not Significant"
423.837536324467,-0.0473171155045203,0.073006395136906,-0.648122885889495,0.516905472854795,0.995278921297154,"MER51B:ERV1:LTR","ERV1","LTR","Not Significant"
187.925705335114,0.188478301743793,0.0853062466283306,2.20943142141714,0.0271446475146555,0.995278921297154,"MER51C:ERV1:LTR","ERV1","LTR","Not Significant"
27.6439573057233,-0.178688377325595,0.225427344070027,-0.792665051627842,0.427972997147537,0.995278921297154,"MER51D:ERV1:LTR","ERV1","LTR","Not Significant"
91.3535576426074,0.0956718608659938,0.151265241182557,0.632477495279506,0.527074909417145,0.995278921297154,"MER51E:ERV1:LTR","ERV1","LTR","Not Significant"
279.628606126552,-0.0647966080442295,0.129130134314582,-0.501793081747863,0.615813080106055,0.995278921297154,"MER52-int:ERV1:LTR","ERV1","LTR","Not Significant"
1643.54740933474,-0.0443631385301756,0.064502565276587,-0.687773243435303,0.491595588027579,0.995278921297154,"MER52A:ERV1:LTR","ERV1","LTR","Not Significant"
182.331829822388,-0.0484627174034387,0.113181206701794,-0.428186965095066,0.668515005598723,0.995278921297154,"MER52C:ERV1:LTR","ERV1","LTR","Not Significant"
363.436416256772,-0.075622650936256,0.0854612358309376,-0.884876636769628,0.376223170067733,0.995278921297154,"MER52D:ERV1:LTR","ERV1","LTR","Not Significant"
1789.19830586576,0.0118063079088039,0.0401759814844609,0.293864828501335,0.768861194846784,0.995278921297154,"MER53:hAT:DNA","hAT","DNA","Not Significant"
871.764466369959,0.0184556311471579,0.0867365177857815,0.212778096449974,0.831500049032005,0.995278921297154,"MER54A:ERVL:LTR","ERVL","LTR","Not Significant"
442.743215525891,-0.0416854531841698,0.122807907173273,-0.339436231295389,0.734281128334074,0.995278921297154,"MER54B:ERVL:LTR","ERVL","LTR","Not Significant"
1242.35860233335,-0.0500181011579506,0.0791722974938708,-0.63176265867266,0.527541977359253,0.995278921297154,"MER57-int:ERV1:LTR","ERV1","LTR","Not Significant"
1408.19051480027,-0.0758566733012472,0.0570678454115849,-1.32923667880141,0.183769897616191,0.995278921297154,"MER57A-int:ERV1:LTR","ERV1","LTR","Not Significant"
1215.04309419615,-0.08812071728927,0.0768938470409282,-1.14600479336619,0.251793168722684,0.995278921297154,"MER57A1:ERV1:LTR","ERV1","LTR","Not Significant"
844.372237707954,0.0209183059073762,0.0883635705421794,0.23672997570182,0.812866278597588,0.995278921297154,"MER57B1:ERV1:LTR","ERV1","LTR","Not Significant"
1207.10630071919,-0.095050959001479,0.0709226012985769,-1.34020689119008,0.180178091834587,0.995278921297154,"MER57B2:ERV1:LTR","ERV1","LTR","Not Significant"
304.635805739033,-0.0333198119345628,0.105329844926132,-0.316337804901639,0.751746119146753,0.995278921297154,"MER57C1:ERV1:LTR","ERV1","LTR","Not Significant"
481.818573262848,0.0352899650529104,0.0943916932576361,0.373867274068161,0.708503065233379,0.995278921297154,"MER57C2:ERV1:LTR","ERV1","LTR","Not Significant"
392.746009191345,-0.0600140177655251,0.0675388879110791,-0.888584630598876,0.374226354091463,0.995278921297154,"MER57D:ERV1:LTR","ERV1","LTR","Not Significant"
542.606760473913,-0.0091921951567752,0.0732485825076376,-0.125493147335878,0.90013314978702,0.995278921297154,"MER57E1:ERV1:LTR","ERV1","LTR","Not Significant"
65.4816722009273,0.0171103962699423,0.210935674974953,0.0811166545060436,0.935349180953563,0.995278921297154,"MER57E2:ERV1:LTR","ERV1","LTR","Not Significant"
400.943858094989,-0.0295233885854349,0.119703215255792,-0.246638225400603,0.805188218632387,0.995278921297154,"MER57E3:ERV1:LTR","ERV1","LTR","Not Significant"
260.251261925086,-0.0218620419795604,0.0801828084760709,-0.272652484928671,0.785120362715384,0.995278921297154,"MER57F:ERV1:LTR","ERV1","LTR","Not Significant"
11065.958079061,-0.0176694629237178,0.0378204647225432,-0.467193173149608,0.640361677510641,0.995278921297154,"MER58A:hAT-Charlie:DNA","hAT-Charlie","DNA","Not Significant"
4974.2633334494,-0.0194400270865159,0.0395949953916194,-0.490971823439852,0.623446376342954,0.995278921297154,"MER58B:hAT-Charlie:DNA","hAT-Charlie","DNA","Not Significant"
1521.43914578551,-0.0714778108204105,0.0566852289328922,-1.26096008018298,0.207323230137393,0.995278921297154,"MER58C:hAT-Charlie:DNA","hAT-Charlie","DNA","Not Significant"
798.610932973055,0.033503425846813,0.0676988145489652,0.494889401978828,0.620678192059109,0.995278921297154,"MER58D:hAT-Charlie:DNA","hAT-Charlie","DNA","Not Significant"
8708.31778588101,0.00468628226415301,0.0436413945993907,0.107381588218504,0.91448626051632,0.995278921297154,"MER5A1:hAT-Charlie:DNA","hAT-Charlie","DNA","Not Significant"
20233.6790426366,-0.0171687364866142,0.0583163181419014,-0.29440707221669,0.768446863413424,0.995278921297154,"MER5A:hAT-Charlie:DNA","hAT-Charlie","DNA","Not Significant"
13050.4615246634,-0.0200440819405983,0.0451924374575148,-0.44352734811973,0.657384342524017,0.995278921297154,"MER5B:hAT-Charlie:DNA","hAT-Charlie","DNA","Not Significant"
340.036440522391,-0.0494653382587638,0.0678881206903836,-0.728630248646293,0.466227870196012,0.995278921297154,"MER5C1:hAT-Charlie:DNA","hAT-Charlie","DNA","Not Significant"
1056.92361930725,-0.0838002976759341,0.0589819683237067,-1.42077824897295,0.155381235953377,0.995278921297154,"MER5C:hAT-Charlie:DNA","hAT-Charlie","DNA","Not Significant"
2038.68510595201,-0.0600080161078626,0.0572405634853614,-1.04834775295685,0.294478415899287,0.995278921297154,"MER61-int:ERV1:LTR","ERV1","LTR","Not Significant"
391.633333664595,0.0944804397688464,0.0734945281673357,1.28554386462253,0.198602298664685,0.995278921297154,"MER61A:ERV1:LTR","ERV1","LTR","Not Significant"
419.487870618012,0.0655608538589693,0.0929627148603353,0.70523815873349,0.480662038108381,0.995278921297154,"MER61B:ERV1:LTR","ERV1","LTR","Not Significant"
230.826039038086,0.102550357334595,0.105955006303254,0.967867030662856,0.333110781819422,0.995278921297154,"MER61C:ERV1:LTR","ERV1","LTR","Not Significant"
219.407853700961,0.146531004956261,0.11364687201152,1.28935361231418,0.197275180388101,0.995278921297154,"MER61D:ERV1:LTR","ERV1","LTR","Not Significant"
116.418518270655,0.065715520477427,0.104615625363991,0.628161617815523,0.529898071220681,0.995278921297154,"MER61E:ERV1:LTR","ERV1","LTR","Not Significant"
139.234168807032,0.191052590711736,0.112754108052733,1.69441800401973,0.0901858807212556,0.995278921297154,"MER61F:ERV1:LTR","ERV1","LTR","Not Significant"
2246.93913764116,-0.163972129994633,0.0844333711875665,-1.94202988330732,0.0521334827426782,0.995278921297154,"MER63A:hAT-Blackjack:DNA","hAT-Blackjack","DNA","Not Significant"
1414.3145394486,0.0438908062884686,0.0433367578477452,1.0127847229059,0.311162999366428,0.995278921297154,"MER63B:hAT-Blackjack:DNA","hAT-Blackjack","DNA","Not Significant"
927.956665903331,-0.108959641823929,0.0736198996683184,-1.48002975166806,0.138865306995727,0.995278921297154,"MER63C:hAT-Blackjack:DNA","hAT-Blackjack","DNA","Not Significant"
848.416430963542,-0.141228415875673,0.0693963424224076,-2.03509883872599,0.0418409288241479,0.995278921297154,"MER63D:hAT-Blackjack:DNA","hAT-Blackjack","DNA","Not Significant"
1466.65051794277,-0.0916213180492745,0.077217281371196,-1.18653902885853,0.235409497965264,0.995278921297154,"MER65-int:ERV1:LTR","ERV1","LTR","Not Significant"
1451.42582983928,0.0557180924795941,0.0610172165562226,0.913153624899527,0.361161750350136,0.995278921297154,"MER65A:ERV1:LTR","ERV1","LTR","Not Significant"
104.289932376686,0.0894690971434655,0.134187693803772,0.666745918402173,0.504934442813792,0.995278921297154,"MER65B:ERV1:LTR","ERV1","LTR","Not Significant"
667.407180167222,-0.042384372733473,0.0700052854452214,-0.605445324076829,0.544883143409676,0.995278921297154,"MER65C:ERV1:LTR","ERV1","LTR","Not Significant"
418.545496923673,0.0593679824225205,0.0878784492825442,0.67556929949506,0.499314138914141,0.995278921297154,"MER65D:ERV1:LTR","ERV1","LTR","Not Significant"
641.419234789806,-0.0435436223172251,0.0687090396566488,-0.633739352708469,0.526250938253467,0.995278921297154,"MER66-int:ERV1:LTR","ERV1","LTR","Not Significant"
111.80518586775,0.192883451961002,0.12886124459247,1.49683058371045,0.134437346154741,0.995278921297154,"MER66A:ERV1:LTR","ERV1","LTR","Not Significant"
6416.4081873595,-0.261700489158133,0.505949888157702,-0.517245868184801,0.604984536522529,0.995278921297154,"MER66B:ERV1:LTR","ERV1","LTR","Not Significant"
