TE_family,names,scores,logfoldchanges,pvals,pvals_adj,bulk_TE,bulk_baseMean,bulk_log2FoldChange,bulk_pvalue,bulk_padj,is_TE,bulk_lfcSE,bulk_stat,bulk_TE_family,bulk_TE_class,bulk_significance,new_bulk_TE,new_bulk_baseMean,new_bulk_log2FoldChange,new_bulk_lfcSE,new_bulk_stat,new_bulk_pvalue,new_bulk_padj,new_bulk_TE_class,new_bulk_significance,_merge
LTR2C,,,,,,,,,,,,,,,,,LTR2C:ERV1:LTR,198.930688489464,-0.0612127523755068,0.143913049655196,-0.425345390999408,0.67058490880202,0.9962736297742,LTR2C,Not significant,right_only
LTR29,,,,,,,,,,,,,,,,,LTR29:ERV1:LTR,2409.03451985159,0.0710857434730379,0.494636799285637,0.143713010386007,0.885727097051118,0.9962736297742,LTR29,Not significant,right_only
LTR28C,,,,,,,,,,,,,,,,,LTR28C:ERV1:LTR,403.887167620427,0.0297683877708129,0.0962852347034892,0.309168771956415,0.757193147349333,0.9962736297742,LTR28C,Not significant,right_only
LTR28B,,,,,,,,,,,,,,,,,LTR28B:ERV1:LTR,355.840409811434,0.0620562026547221,0.0870844877277222,0.712597665484886,0.476094756770119,0.9962736297742,LTR28B,Not significant,right_only
LTR28,,,,,,,,,,,,,,,,,LTR28:ERV1:LTR,194.764533969079,0.165325997607502,0.108821927087333,1.51923423920643,0.128703545772919,0.9962736297742,LTR28,Not significant,right_only
LTR27E,,,,,,,,,,,,,,,,,LTR27E:ERV1:LTR,170.307245092011,0.0866920137388484,0.107106719804315,0.809398456952427,0.41828598948851,0.9962736297742,LTR27E,Not significant,right_only
LTR27D,,,,,,,,,,,,,,,,,LTR27D:ERV1:LTR,209.382572996443,0.12883681523481,0.1152364903368,1.11802099194673,0.263558027956792,0.9962736297742,LTR27D,Not significant,right_only
LTR2B,,,,,,,,,,,,,,,,,LTR2B:ERV1:LTR,277.869917250668,-0.204673485579739,0.0983710590538838,-2.08062704161421,0.037468056756713,0.9962736297742,LTR2B,Not significant,right_only
LTR27C,,,,,,,,,,,,,,,,,LTR27C:ERV1:LTR,264.853972108749,-0.0746242094085929,0.0976089724844836,-0.764522026091971,0.444556215897268,0.9962736297742,LTR27C,Not significant,right_only
LTR33B,,,,,,,,,,,,,,,,,LTR33B:ERVL:LTR,1219.83544665757,-0.0383518949467595,0.0494833398691588,-0.775046612620884,0.438312116559109,0.9962736297742,LTR33B,Not significant,right_only
LTR34,,,,,,,,,,,,,,,,,LTR34:ERV1:LTR,191.768732126448,0.101583149781816,0.125427330646495,0.809896449667084,0.417999692528977,0.9962736297742,LTR34,Not significant,right_only
LTR39-int,,,,,,,,,,,,,,,,,LTR39-int:ERV1:LTR,129.018555895028,-0.0187105204881057,0.134607664379692,-0.139000409629933,0.889449825352804,0.9962736297742,LTR39-int,Not significant,right_only
LTR39,,,,,,,,,,,,,,,,,LTR39:ERV1:LTR,2263.8598812404,-0.0248349223322432,0.219552887200285,-0.113115899539903,0.909938669885302,0.9962736297742,LTR39,Not significant,right_only
LTR38C,,,,,,,,,,,,,,,,,LTR38C:ERV1:LTR,122.553962002964,-0.0135361584204925,0.141208728966539,-0.0958592186160111,0.92363238419818,0.9962736297742,LTR38C,Not significant,right_only
LTR38B,,,,,,,,,,,,,,,,,LTR38B:ERV1:LTR,269.220498997053,-0.0997010466713186,0.265751247925234,-0.375166805234978,0.70753641578236,0.9962736297742,LTR38B,Not significant,right_only
LTR38A1,,,,,,,,,,,,,,,,,LTR38A1:ERV1:LTR,116.934550914564,-0.0509591977075525,0.105072462020778,-0.484990993144098,0.627682734556144,0.9962736297742,LTR38A1,Not significant,right_only
LTR38-int,,,,,,,,,,,,,,,,,LTR38-int:ERV1:LTR,79.157742564133,0.0382341034801618,0.16762961756021,0.228086802539108,0.81957875975491,0.9962736297742,LTR38-int,Not significant,right_only
LTR33C,,,,,,,,,,,,,,,,,LTR33C:ERVL:LTR,693.597703047427,0.0244000121433367,0.0678695095266893,0.359513606529623,0.719210900750779,0.9962736297742,LTR33C,Not significant,right_only
LTR38,,,,,,,,,,,,,,,,,LTR38:ERV1:LTR,178.530854818097,0.205573282089274,0.152151519013869,1.35110896967473,0.176660528598278,0.9962736297742,LTR38,Not significant,right_only
LTR37A,,,,,,,,,,,,,,,,,LTR37A:ERV1:LTR,2145.66472148589,-0.0887278800305204,0.0650477785027902,-1.36404166403184,0.172554453110979,0.9962736297742,LTR37A,Not significant,right_only
LTR37-int,,,,,,,,,,,,,,,,,LTR37-int:ERV1:LTR,1738.87637042181,-0.0153926996141436,0.0689912295705353,-0.223110962218849,0.823449146767567,0.9962736297742,LTR37-int,Not significant,right_only
LTR36,,,,,,,,,,,,,,,,,LTR36:ERV1:LTR,565.828407237184,0.0561527476999866,0.118712085627,0.473016267917501,0.636201573027552,0.9962736297742,LTR36,Not significant,right_only
LTR35B,,,,,,,,,,,,,,,,,LTR35B:ERV1:LTR,94.7371515500958,0.217378560177432,0.129355139493398,1.68047872723702,0.0928642098327551,0.9962736297742,LTR35B,Not significant,right_only
LTR35A,,,,,,,,,,,,,,,,,LTR35A:ERV1:LTR,112.106187880245,0.0097259429607543,0.142084753219054,0.0684517004140461,0.945426067327261,0.9962736297742,LTR35A,Not significant,right_only
LTR35,,,,,,,,,,,,,,,,,LTR35:ERV1:LTR,112.309622087521,0.0994063487028256,0.172497651357353,0.576276534321569,0.564428281177944,0.9962736297742,LTR35,Not significant,right_only
LTR37B,,,,,,,,,,,,,,,,,LTR37B:ERV1:LTR,1523.10565299994,0.0036902041096285,0.0522301358434886,0.0706527764102806,0.943674105823506,0.9962736297742,LTR37B,Not significant,right_only
LTR3A,,,,,,,,,,,,,,,,,LTR3A:ERVK:LTR,263.519158643128,0.0790761514640297,0.111521324398069,0.709067542829492,0.478282563419117,0.9962736297742,LTR3A,Not significant,right_only
LTR27B,,,,,,,,,,,,,,,,,LTR27B:ERV1:LTR,113.132798540049,0.0643335464567089,0.126756152702658,0.507537859780434,0.61177747894317,0.9962736297742,LTR27B,Not significant,right_only
LTR27,,,,,,,,,,,,,,,,,LTR27:ERV1:LTR,104.782548943691,-0.0472803203412878,0.138536039032983,-0.341285348356403,0.732888776828213,0.9962736297742,LTR27,Not significant,right_only
LTR22A,,,,,,,,,,,,,,,,,LTR22A:ERVK:LTR,96.1579319702351,0.374630855881087,0.131991337788425,2.83829880171076,0.0045354702868663,0.9962736297742,LTR22A,Not significant,right_only
LTR22,,,,,,,,,,,,,,,,,LTR22:ERVK:LTR,15.6855573938612,0.247517250835304,0.299653257131825,0.826012215600296,0.408797162364432,0.9962736297742,LTR22,Not significant,right_only
LTR21C,,,,,,,,,,,,,,,,,LTR21C:ERVL:LTR,6.48414150094029,0.14137635040293,0.436911727076539,0.323581038551898,0.746255245303671,0.9962736297742,LTR21C,Not significant,right_only
LTR21B,,,,,,,,,,,,,,,,,LTR21B:ERV1:LTR,22.2976525210948,-0.0364718384973678,0.260805772142255,-0.139842911442445,0.888784107968748,0.9962736297742,LTR21B,Not significant,right_only
LTR21A,,,,,,,,,,,,,,,,,LTR21A:ERV1:LTR,265.058801148449,-0.0777839321822079,0.107532068126083,-0.723355679265882,0.469461393177702,0.9962736297742,LTR21A,Not significant,right_only
LTR2,,,,,,,,,,,,,,,,,LTR2:ERV1:LTR,839.454268173261,0.0642715962739746,0.0783787677504934,0.820012844276567,0.412208785038545,0.9962736297742,LTR2,Not significant,right_only
LTR22B,,,,,,,,,,,,,,,,,LTR22B:ERVK:LTR,104.432840149647,0.0854535365582543,0.130597795118298,0.654326028099085,0.512901780400119,0.9962736297742,LTR22B,Not significant,right_only
LTR1F2,,,,,,,,,,,,,,,,,LTR1F2:ERV1:LTR,125.718160453344,0.0996199730560781,0.122820239145508,0.811103884418069,0.417306015335134,0.9962736297742,LTR1F2,Not significant,right_only
LTR1F,,,,,,,,,,,,,,,,,LTR1F:ERV1:LTR,149.228637405855,0.124971482707117,0.108431119487694,1.15254258461566,0.249098181153997,0.9962736297742,LTR1F,Not significant,right_only
LTR1E,,,,,,,,,,,,,,,,,LTR1E:ERV1:LTR,239.879208213462,0.017677633957305,0.0959335798675599,0.184269512111501,0.853802030166394,0.9962736297742,LTR1E,Not significant,right_only
L1ME3D,L1ME3D:TE,11.607731,0.25955927,3.7647299353466518e-31,1.1557605536960536e-29,L1ME3D:L1:LINE,2671.26452105224,-0.0364003133324988,0.614567368623284,0.995278921297154,True,0.0722852892663873,-0.503564607708154,L1,LINE,Not Significant,L1ME3D:L1:LINE,2671.1219063169,-0.0364988054288839,0.0721975466331091,-0.505540799251285,0.613179050071147,0.9962736297742,L1ME3D,Not significant,both
LTR1D,,,,,,,,,,,,,,,,,LTR1D:ERV1:LTR,300.707607870783,0.0845238278082649,0.0838483787797456,1.00805560033896,0.31342777092532,0.9962736297742,LTR1D,Not significant,right_only
LTR1C3,,,,,,,,,,,,,,,,,LTR1C3:ERV1:LTR,10.2524294173037,-0.482606805615941,0.363016071918328,-1.32943647113376,0.183704012057831,0.9962736297742,LTR1C3,Not significant,right_only
LTR1C1,,,,,,,,,,,,,,,,,LTR1C1:ERV1:LTR,37.3106998601541,-0.184343119969472,0.214329392008312,-0.860092581060102,0.389738010476284,0.9962736297742,LTR1C1,Not significant,right_only
LTR1F1,,,,,,,,,,,,,,,,,LTR1F1:ERV1:LTR,121.687708282166,0.171160991731833,0.142271413047626,1.20305961728613,0.228953250994821,0.9962736297742,LTR1F1,Not significant,right_only
LTR2752,,,,,,,,,,,,,,,,,LTR2752:ERV1:LTR,170.985886483813,-0.0056228683134487,0.125753852448022,-0.0447132887302428,0.964335841417591,0.9962736297742,LTR2752,Not significant,right_only
LTR22B1,,,,,,,,,,,,,,,,,LTR22B1:ERVK:LTR,240.793259619163,-0.127088286551553,0.108168974525836,-1.17490516211927,0.240032660154331,0.9962736297742,LTR22B1,Not significant,right_only
LTR22C,,,,,,,,,,,,,,,,,LTR22C:ERVK:LTR,51.9960231277877,0.179400805809799,0.202872310003398,0.884304052173476,0.376532101421565,0.9962736297742,LTR22C,Not significant,right_only
LTR26E,,,,,,,,,,,,,,,,,LTR26E:ERV1:LTR,81.335671831759,0.3104959938628,0.148800195174693,2.0866638884329,0.0369185277201536,0.9962736297742,LTR26E,Not significant,right_only
LTR26D,,,,,,,,,,,,,,,,,LTR26D:ERV1:LTR,168.415972432312,-0.0564915570278837,0.110191076859478,-0.51266907119825,0.608182828191369,0.9962736297742,LTR26D,Not significant,right_only
LTR26C,,,,,,,,,,,,,,,,,LTR26C:ERV1:LTR,282.453108848165,0.0134657600905009,0.0834093298134483,0.16144189289877,0.871745373633221,0.9962736297742,LTR26C,Not significant,right_only
LTR26B,,,,,,,,,,,,,,,,,LTR26B:ERV1:LTR,69.059625610106,-0.165551390470522,0.151171824698295,-1.09512067345172,0.273463772711731,0.9962736297742,LTR26B,Not significant,right_only
LTR26,,,,,,,,,,,,,,,,,LTR26:ERV1:LTR,499.164778663123,0.177695096093688,0.0868138261219581,2.04685248918828,0.0406725701651292,0.9962736297742,LTR26,Not significant,right_only
LTR25-int,LTR25-int:TE,4.681016,0.30492675,2.8545657995768454e-06,2.8455713136411968e-05,LTR25-int:ERV1:LTR,728.716429849927,-0.0527834803946463,0.622097424359571,0.995278921297154,True,0.10709196389094,-0.492879936802727,ERV1,LTR,Not Significant,LTR25-int:ERV1:LTR,728.68043042697,-0.0528560744154872,0.107184651913712,-0.493130998438454,0.621920029175987,0.9962736297742,LTR25-int,Not significant,both
LTR22B2,,,,,,,,,,,,,,,,,LTR22B2:ERVK:LTR,54.8271041771508,0.148362132100301,0.141430295603342,1.04901238781541,0.29417241699868,0.9962736297742,LTR22B2,Not significant,right_only
LTR25,,,,,,,,,,,,,,,,,LTR25:ERV1:LTR,206.199881070101,-0.0722212945424241,0.0913399189886422,-0.790687087771608,0.429126612789817,0.9962736297742,LTR25,Not significant,right_only
LTR24,,,,,,,,,,,,,,,,,LTR24:ERV1:LTR,241.866049691973,-0.0146675636251844,0.0886444770026495,-0.16546505908931,0.868577949523843,0.9962736297742,LTR24,Not significant,right_only
LTR23-int,,,,,,,,,,,,,,,,,LTR23-int:ERV1:LTR,115.320550829344,0.164631960740034,0.113478206941256,1.45078042011413,0.146841013493172,0.9962736297742,LTR23-int,Not significant,right_only
LTR23,,,,,,,,,,,,,,,,,LTR23:ERV1:LTR,452.327292017712,0.029486332014965,0.0623740553780237,0.472733924967046,0.636403019899689,0.9962736297742,LTR23,Not significant,right_only
LTR22E,,,,,,,,,,,,,,,,,LTR22E:ERVK:LTR,133.78933612158,0.174507157976599,0.130755623654827,1.33460537374109,0.182005538323007,0.9962736297742,LTR22E,Not significant,right_only
LTR22C2,,,,,,,,,,,,,,,,,LTR22C2:ERVK:LTR,45.119945658586,-0.0160581561949717,0.226451101859853,-0.0709122457920733,0.943467597179931,0.9962736297742,LTR22C2,Not significant,right_only
LTR22C0,,,,,,,,,,,,,,,,,LTR22C0:ERVK:LTR,134.352102087038,-0.0428705372745278,0.111432635662529,-0.384721558631711,0.700443720858361,0.9962736297742,LTR22C0,Not significant,right_only
LTR24B,,,,,,,,,,,,,,,,,LTR24B:ERV1:LTR,699.965624292817,-0.0773396502500738,0.082400513684225,-0.938582137320825,0.347945327459529,0.9962736297742,LTR24B,Not significant,right_only
LTR1C,,,,,,,,,,,,,,,,,LTR1C:ERV1:LTR,36.582120526642,-0.045026445881874,0.216535971631267,-0.207939796527425,0.835275975125159,0.9962736297742,LTR1C,Not significant,right_only
LTR3B,,,,,,,,,,,,,,,,,LTR3B:ERVK:LTR,51.0189516652138,0.342845937201527,0.234501677569447,1.46201912393567,0.14373596939079,0.9962736297742,LTR3B,Not significant,right_only
LTR4,,,,,,,,,,,,,,,,,LTR4:ERV1:LTR,81.6371620498898,0.068972702395167,0.159229597356801,0.433165087019678,0.664894840678281,0.9962736297742,LTR4,Not significant,right_only
LTR66,,,,,,,,,,,,,,,,,LTR66:ERVL:LTR,351.859960969261,0.0044742938817542,0.110947438291789,0.0403280503871299,0.967831590989247,0.9962736297742,LTR66,Not significant,right_only
LTR65,,,,,,,,,,,,,,,,,LTR65:ERV1:LTR,380.868287605206,0.0475163077275587,0.0835225586611318,0.568903880451533,0.569421371816951,0.9962736297742,LTR65,Not significant,right_only
LTR64,,,,,,,,,,,,,,,,,LTR64:ERV1:LTR,309.85840588382,0.121940948731241,0.112792910475527,1.08110472739064,0.279650530793321,0.9962736297742,LTR64,Not significant,right_only
LTR62,,,,,,,,,,,,,,,,,LTR62:ERVL:LTR,362.015616532715,-0.0425926263114312,0.101140551988259,-0.421123134827025,0.673665168897907,0.9962736297742,LTR62,Not significant,right_only
LTR61,,,,,,,,,,,,,,,,,LTR61:ERV1:LTR,121.703573153899,0.0542026044381677,0.217185873737916,0.249567817212529,0.802921589289147,0.9962736297742,LTR61,Not significant,right_only
LTR60,,,,,,,,,,,,,,,,,LTR60:ERV1:LTR,6.33831148108027,0.892613163304955,0.478074039751752,1.86710235044023,0.0618872962620882,0.9962736297742,LTR60,Not significant,right_only
LTR67B,,,,,,,,,,,,,,,,,LTR67B:ERVL:LTR,2536.00854907152,0.0048851164643507,0.0419789064103203,0.116370741452897,0.9073587227617,0.9962736297742,LTR67B,Not significant,right_only
LTR5_Hs,,,,,,,,,,,,,,,,,LTR5_Hs:ERVK:LTR,1462.30845021234,0.0198649202200984,0.0729100520410944,0.272457907572222,0.785269952276117,0.9962736297742,LTR5_Hs,Not significant,right_only
LTR5A,,,,,,,,,,,,,,,,,LTR5A:ERVK:LTR,1019.76018060018,0.0538253819401884,0.0784892322883842,0.685767720882067,0.492859594432739,0.9962736297742,LTR5A,Not significant,right_only
LTR59,,,,,,,,,,,,,,,,,LTR59:ERV1:LTR,55.6143720052901,-0.114090406667694,0.236470799385845,-0.482471438181823,0.629471083441749,0.9962736297742,LTR59,Not significant,right_only
LTR58,,,,,,,,,,,,,,,,,LTR58:ERV1:LTR,41.8858540863984,0.372899370097823,0.27166906361154,1.37262360734247,0.169869389002254,0.9962736297742,LTR58,Not significant,right_only
LTR57-int,,,,,,,,,,,,,,,,,LTR57-int:ERVL:LTR,513.150512051022,-0.204157660529384,0.321720797356136,-0.634580239161187,0.525702219543279,0.9962736297742,LTR57-int,Not significant,right_only
LTR57,,,,,,,,,,,,,,,,,LTR57:ERVL:LTR,126.990011095734,0.0973048333579002,0.13754561653959,0.707436818460098,0.479295063227698,0.9962736297742,LTR57,Not significant,right_only
LTR56,,,,,,,,,,,,,,,,,LTR56:ERV1:LTR,692.631387871726,-0.0037724075782947,0.066370017477053,-0.0568390324682223,0.954673420767997,0.9962736297742,LTR56,Not significant,right_only
LTR5B,,,,,,,,,,,,,,,,,LTR5B:ERVK:LTR,1276.75811623914,0.0560104635349477,0.0928347121112051,0.603335350120478,0.546285620879904,0.9962736297742,LTR5B,Not significant,right_only
LTR55,,,,,,,,,,,,,,,,,LTR55:ERVL:LTR,449.39616406169,0.158267350196632,0.113272138261199,1.39723106340305,0.162344098348712,0.9962736297742,LTR55,Not significant,right_only
LTR68,,,,,,,,,,,,,,,,,LTR68:ERV1:LTR,183.678517132087,0.183156380784846,0.136768476107832,1.33917102827438,0.180515001729946,0.9962736297742,LTR68,Not significant,right_only
LTR6A,,,,,,,,,,,,,,,,,LTR6A:ERV1:LTR,527.004925665805,-0.0834412762219461,0.106320850689075,-0.784806326145394,0.43256713045868,0.9962736297742,LTR6A,Not significant,right_only
LTR78,LTR78:TE,6.2398148,0.18925789,4.3808934296498976e-10,6.037035856402002e-09,LTR78:ERV1:LTR,1978.86661799169,-0.0480579215457123,0.367357632758575,0.995278921297154,True,0.0533127480867397,-0.901433958488169,ERV1,LTR,Not Significant,LTR78:ERV1:LTR,1978.78093733384,-0.048087677589133,0.0531410050408827,-0.904907190824447,0.365514557190405,0.9962736297742,LTR78,Not significant,both
LTR77,,,,,,,,,,,,,,,,,LTR77:ERV1:LTR,54.1538021971652,-0.0122017344476221,0.182509271485773,-0.0668554224576656,0.946696801321167,0.9962736297742,LTR77,Not significant,right_only
LTR76,,,,,,,,,,,,,,,,,LTR76:ERV1:LTR,349.043315014864,-0.0566239450478747,0.100970490338029,-0.560796970068276,0.574935952473323,0.9962736297742,LTR76,Not significant,right_only
LTR75_1,,,,,,,,,,,,,,,,,LTR75_1:ERV1:LTR,90.658928415794,0.11307353710013,0.166479756678157,0.679202921462258,0.497009296479032,0.9962736297742,LTR75_1,Not significant,right_only
LTR75B,,,,,,,,,,,,,,,,,LTR75B:ERVL:LTR,91.2403592500608,-0.0535365235104748,0.124775587411022,-0.429062484267221,0.66787775301739,0.9962736297742,LTR75B,Not significant,right_only
LTR75,,,,,,,,,,,,,,,,,LTR75:ERVL:LTR,405.350233797808,-0.0876800499746689,0.101512275106067,-0.863738398957707,0.387731614475526,0.9962736297742,LTR75,Not significant,right_only
LTR69,,,,,,,,,,,,,,,,,LTR69:ERVL:LTR,57.6091879511351,0.216117228495992,0.17835983956871,1.21169221175901,0.225630221506601,0.9962736297742,LTR69,Not significant,right_only
LTR73,,,,,,,,,,,,,,,,,LTR73:ERV1:LTR,298.803047470005,0.125998754578627,0.0943685723945975,1.33517707623858,0.181818397740313,0.9962736297742,LTR73,Not significant,right_only
LTR72,,,,,,,,,,,,,,,,,LTR72:ERV1:LTR,171.607302627102,-0.0144215229327826,0.0951170916683259,-0.151618627944077,0.879487740295557,0.9962736297742,LTR72,Not significant,right_only
LTR71B,,,,,,,,,,,,,,,,,LTR71B:ERV1:LTR,145.760913949182,-0.151719638546713,0.147834371825741,-1.02628121371904,0.304759049786647,0.9962736297742,LTR71B,Not significant,right_only
LTR71A,,,,,,,,,,,,,,,,,LTR71A:ERV1:LTR,155.112479365096,-0.151825786220596,0.0924424192119979,-1.64238222576602,0.100510816122444,0.9962736297742,LTR71A,Not significant,right_only
LTR70,,,,,,,,,,,,,,,,,LTR70:ERV1:LTR,127.831892376744,0.0904492267330002,0.132764022600922,0.68127814268541,0.495695510904082,0.9962736297742,LTR70,Not significant,right_only
LTR7,,,,,,,,,,,,,,,,,LTR7:ERV1:LTR,1071.77395889127,0.0989598602090461,0.114316441100138,0.865666034182786,0.386673331641877,0.9962736297742,LTR7,Not significant,right_only
LTR6B,LTR6B:TE,3.549615,0.30708274,0.000385794962164,0.0029280473706669,LTR6B:ERV1:LTR,361.199624324497,0.0590603773660531,0.597473363523968,0.995278921297154,True,0.111848848267412,0.528037420866862,ERV1,LTR,Not Significant,LTR6B:ERV1:LTR,361.183106179572,0.0589720202617504,0.111886698047873,0.527069091238336,0.598145609933943,0.9962736297742,LTR6B,Not significant,both
LTR72B,,,,,,,,,,,,,,,,,LTR72B:ERV1:LTR,174.453532763698,0.236297268247401,0.108460197776841,2.1786542260746,0.029357364593741,0.9962736297742,LTR72B,Not significant,right_only
LTR3B_,,,,,,,,,,,,,,,,,LTR3B_:ERVK:LTR,209.253957515337,-0.0049208194499034,0.122214718232301,-0.040263722087467,0.967882875892308,0.9962736297742,LTR3B_,Not significant,right_only
LTR54B,,,,,,,,,,,,,,,,,LTR54B:ERV1:LTR,596.699013489762,-0.050777947270477,0.0757888615284423,-0.669992215827399,0.502862752413361,0.9962736297742,LTR54B,Not significant,right_only
LTR53B,,,,,,,,,,,,,,,,,LTR53B:ERVL:LTR,103.446806953623,-0.047431400902433,0.105958464783262,-0.447641450821827,0.65441198294459,0.9962736297742,LTR53B,Not significant,right_only
LTR45C,,,,,,,,,,,,,,,,,LTR45C:ERV1:LTR,435.985013770477,-0.0545316058062758,0.103159678094453,-0.528613570859988,0.597073544200344,0.9962736297742,LTR45C,Not significant,right_only
LTR45B,,,,,,,,,,,,,,,,,LTR45B:ERV1:LTR,317.472686157118,0.0683149787315156,0.0966056529059502,0.707153015134872,0.479471393199141,0.9962736297742,LTR45B,Not significant,right_only
LTR45,,,,,,,,,,,,,,,,,LTR45:ERV1:LTR,119.89861967688,0.154705402058138,0.146357876274833,1.05703502944816,0.290495600771347,0.9962736297742,LTR45,Not significant,right_only
LTR44,,,,,,,,,,,,,,,,,LTR44:ERV1:LTR,146.736036369514,-0.0303788473080231,0.145958839245706,-0.208132974097469,0.835125141275893,0.9962736297742,LTR44,Not significant,right_only
LTR43B,,,,,,,,,,,,,,,,,LTR43B:ERV1:LTR,153.342420882622,0.138679640563772,0.117637339637684,1.17887433523147,0.238448218702691,0.9962736297742,LTR43B,Not significant,right_only
LTR43-int,,,,,,,,,,,,,,,,,LTR43-int:ERV1:LTR,105.598359377229,0.200315809763384,0.34332116895636,0.583464778394851,0.559580461013503,0.9962736297742,LTR43-int,Not significant,right_only
LTR46,,,,,,,,,,,,,,,,,LTR46:ERV1:LTR,310.145164459579,0.004619644562636,0.0917844407186174,0.0503314562519201,0.959858257064064,0.9962736297742,LTR46,Not significant,right_only
LTR43,,,,,,,,,,,,,,,,,LTR43:ERV1:LTR,452.751279398855,0.0707900975477154,0.0889668544778479,0.795690686865203,0.426211841295236,0.9962736297742,LTR43,Not significant,right_only
LTR41C,,,,,,,,,,,,,,,,,LTR41C:ERVL:LTR,773.915627489979,0.0403188210288473,0.0931097158714586,0.433024853007918,0.664996714556476,0.9962736297742,LTR41C,Not significant,right_only
LTR41B,,,,,,,,,,,,,,,,,LTR41B:ERVL:LTR,719.139277708758,0.0784272083291005,0.0844585412706339,0.928588241629619,0.353102517862454,0.9962736297742,LTR41B,Not significant,right_only
LTR41,,,,,,,,,,,,,,,,,LTR41:ERVL:LTR,1633.90543130014,-0.0264447429436298,0.0744148142512862,-0.355369333508384,0.722312919804728,0.9962736297742,LTR41,Not significant,right_only
LTR40c,,,,,,,,,,,,,,,,,LTR40c:ERVL:LTR,502.50049162569,-0.0131910627113707,0.059005139665177,-0.223557859302139,0.823101357118847,0.9962736297742,LTR40c,Not significant,right_only
LTR40a,LTR40a:TE,3.1239967,0.091661096,0.0017841237376797,0.0120824332888609,LTR40a:ERVL:LTR,1564.01549168438,0.0136994644394616,0.854611239184754,0.995278921297154,True,0.0747632074490355,0.1832380512674,ERVL,LTR,Not Significant,LTR40a:ERVL:LTR,1563.94286995652,0.0136182717461736,0.0747102046563773,0.182281280165268,0.855361988836434,0.9962736297742,LTR40a,Not significant,both
LTR40A1,,,,,,,,,,,,,,,,,LTR40A1:ERVL:LTR,351.475542461502,0.133454785590661,0.10952884463022,1.21844420107979,0.223055216818305,0.9962736297742,LTR40A1,Not significant,right_only
LTR42,,,,,,,,,,,,,,,,,LTR42:ERVL:LTR,500.870699255658,-0.0362919817022473,0.121673175172005,-0.298274304512416,0.765493814226356,0.9962736297742,LTR42,Not significant,right_only
LTR54,,,,,,,,,,,,,,,,,LTR54:ERV1:LTR,1010.84856427606,-0.0650172943020237,0.0743934004747955,-0.873965887929153,0.382136830962735,0.9962736297742,LTR54,Not significant,right_only
LTR46-int,,,,,,,,,,,,,,,,,LTR46-int:ERV1:LTR,34.914381961463,0.3203114100637,0.36813957654593,0.870081432344281,0.384255903914662,0.9962736297742,LTR46-int,Not significant,right_only
LTR47A2,,,,,,,,,,,,,,,,,LTR47A2:ERVL:LTR,195.356310397778,0.0437941218073555,0.109995494720213,0.398144686914235,0.690523536003034,0.9962736297742,LTR47A2,Not significant,right_only
LTR53-int,,,,,,,,,,,,,,,,,LTR53-int:ERVL:LTR,173.02465012073,0.0081488091715107,0.105021217940566,0.0775920269380451,0.938152584842614,0.9962736297742,LTR53-int,Not significant,right_only
LTR53,,,,,,,,,,,,,,,,,LTR53:ERVL:LTR,448.619475008457,0.0093965184047119,0.0878945812568977,0.106906686058926,0.914863008885177,0.9962736297742,LTR53,Not significant,right_only
LTR52-int,,,,,,,,,,,,,,,,,LTR52-int:ERVL:LTR,51.5713939844522,0.099772012178715,0.239476848782418,0.416624874955512,0.676952811793726,0.9962736297742,LTR52-int,Not significant,right_only
LTR52,,,,,,,,,,,,,,,,,LTR52:ERVL:LTR,590.977741685867,-0.0099431155203776,0.0920033060357402,-0.108073458974562,0.913937421489199,0.9962736297742,LTR52,Not significant,right_only
LTR51,,,,,,,,,,,,,,,,,LTR51:ERV1:LTR,386.267172431932,-0.0971517312803106,0.0810820213898075,-1.19819079020301,0.230842749979079,0.9962736297742,LTR51,Not significant,right_only
LTR50,,,,,,,,,,,,,,,,,LTR50:ERVL:LTR,2618.9080067914,0.0723766585949499,0.0555470315708614,1.30297977314267,0.192581667137261,0.9962736297742,LTR50,Not significant,right_only
LTR47A,,,,,,,,,,,,,,,,,LTR47A:ERVL:LTR,412.918743292299,0.0280633361647609,0.0723209171652593,0.388038997080662,0.697987174777234,0.9962736297742,LTR47A,Not significant,right_only
LTR5,,,,,,,,,,,,,,,,,LTR5:ERVK:LTR,12.8782883936404,-0.909262960911529,0.813921262038645,-1.11713872498438,0.263935015058551,0.9962736297742,LTR5,Not significant,right_only
LTR49,,,,,,,,,,,,,,,,,LTR49:ERV1:LTR,1480.98484621314,-0.0070625076854537,0.0625123094658175,-0.112977871811241,0.910048098612559,0.9962736297742,LTR49,Not significant,right_only
LTR48B,LTR48B:TE,2.9700613,0.153443,0.0029774043789918,0.0193734333428447,LTR48B:ERV1:LTR,1173.86843016899,0.0534488788094025,0.518695694560593,0.995278921297154,True,0.0828206052885537,0.645357258899307,ERV1,LTR,Not Significant,LTR48B:ERV1:LTR,1173.83778617355,0.0533940487820912,0.0829026251525305,0.644057394851524,0.519538216579348,0.9962736297742,LTR48B,Not significant,both
LTR48,,,,,,,,,,,,,,,,,LTR48:ERV1:LTR,1320.94313196373,0.0038142475936631,0.0721415394229246,0.0528717244485509,0.957834113495862,0.9962736297742,LTR48,Not significant,right_only
