TE_name,scTE_logFC,scTE_pval,scTE_padj,soloTE_logFC,soloTE_pval,soloTE_padj,TE_family,TE_class,_merge,scTE_significant,soloTE_significant,scTE_direction,soloTE_direction,agreement,logFC_pearson_r,logFC_spearman_r
MSTC-int,0.21865252,0.0001226996907782,0.0043877045245123,0.21336891,0.0001585928366935,0.0005178151655897,Unknown,Unknown,both,True,True,Up,Up,Both_significant_same_direction,0.9937739085763165,0.9353183055874946
MSTD,0.042192984,0.0003968654812402,0.0125702827427625,0.04760835,2.2200673223946843e-06,9.255972990291685e-06,Unknown,Unknown,both,True,True,Up,Up,Both_significant_same_direction,0.9937739085763165,0.9353183055874946
MSTD-int,0.15001427,9.34145819353669e-08,5.600494710844662e-06,0.13280688,4.4684792125404604e-06,1.7873916850161842e-05,Unknown,Unknown,both,True,True,Up,Up,Both_significant_same_direction,0.9937739085763165,0.9353183055874946
MamGyp-int,-0.04336032,0.3700258809048518,1.0,-0.056773715,0.6647282215597496,0.7756355136391482,Unknown,Unknown,both,False,False,Down,Down,Neither_significant,0.9937739085763165,0.9353183055874946
MamGypLTR1a,0.057408933,0.000452220288793,0.0140745421327234,0.052166462,0.0027649174461433,0.0068117511627714,LTR,LTR,both,True,True,Up,Up,Both_significant_same_direction,0.9937739085763165,0.9353183055874946
MamGypLTR1b,0.18046835,7.85262124571136e-08,4.753377523333936e-06,0.1805652,2.3080470653409906e-07,1.0973346573814182e-06,LTR,LTR,both,True,True,Up,Up,Both_significant_same_direction,0.9937739085763165,0.9353183055874946
MamGypLTR1c,0.12015009,5.806669984818493e-06,0.0002628567060829,0.14424157,2.484122362321981e-06,1.0277819239530638e-05,LTR,LTR,both,True,True,Up,Up,Both_significant_same_direction,0.9937739085763165,0.9353183055874946
MamGypLTR1d,-0.23094031,0.0093069887877954,0.1876100883346759,-0.2167913,0.0119776996855423,0.0250170066649863,LTR,LTR,both,False,True,Down,Down,Only_soloTE_significant,0.9937739085763165,0.9353183055874946
MamGypLTR2b,-0.073488556,0.3618354359610436,1.0,-0.05115727,0.3449421762854279,0.4642730608085997,LTR,LTR,both,False,False,Down,Down,Neither_significant,0.9937739085763165,0.9353183055874946
MamGypLTR2c,0.07197114,0.0009844586033928,0.0279020751235312,0.08388817,0.0009309358112944,0.0025677720596518,LTR,LTR,both,True,True,Up,Up,Both_significant_same_direction,0.9937739085763165,0.9353183055874946
MamGypLTR3,-0.06619399,0.3793568808175047,1.0,-0.046194933,0.3374516111345775,0.4578192070962228,LTR,LTR,both,False,False,Down,Down,Neither_significant,0.9937739085763165,0.9353183055874946
MamGypLTR3a,0.07717162,0.0009268312469216,0.026418063899403,0.07670537,0.0021392448665286,0.0054435244960493,LTR,LTR,both,True,True,Up,Up,Both_significant_same_direction,0.9937739085763165,0.9353183055874946
MamGypsy2-I,0.044228125,0.0107610272428037,0.2118759012535821,0.043123093,0.0277475090727648,0.0527689470787317,Unknown,Unknown,both,False,False,Up,Up,Neither_significant,0.9937739085763165,0.9353183055874946
MamGypsy2-LTR,0.16357023,3.007023944212686e-07,1.6686718966241718e-05,0.17940809,1.1297562932596294e-07,5.617687256391919e-07,LTR,LTR,both,True,True,Up,Up,Both_significant_same_direction,0.9937739085763165,0.9353183055874946
MamRTE1,0.09824663,1.5415000783930927e-18,2.332766217666803e-16,0.09883999,1.074262100560449e-23,1.0683487311995657e-22,Unknown,Unknown,both,True,True,Up,Up,Both_significant_same_direction,0.9937739085763165,0.9353183055874946
MamRep1151,,,,0.07625615,0.0005901687505243,0.0016879760569086,Unknown,Unknown,right_only,False,True,None,Up,Missing_data,0.9937739085763165,0.9353183055874946
MamRep1161,0.49093595,0.678192666910189,1.0,0.4521446,0.7003391310914417,0.8045717211059977,Unknown,Unknown,both,False,False,Up,Up,Neither_significant,0.9937739085763165,0.9353183055874946
MamRep137,0.008280004,0.5027360076854694,1.0,-0.007670276,0.8628270952957142,0.9170870061372411,Unknown,Unknown,both,False,False,Up,Down,Neither_significant,0.9937739085763165,0.9353183055874946
MamRep1527,0.1449143,2.2395206090389893e-07,1.2651776887006467e-05,0.1206521,1.5517945726576804e-05,5.800501092279054e-05,Unknown,Unknown,both,True,True,Up,Up,Both_significant_same_direction,0.9937739085763165,0.9353183055874946
MamRep1879,0.076526485,0.0001280340540322,0.0045473137863813,0.08930166,0.0001138176189363,0.0003773036664435,Unknown,Unknown,both,True,True,Up,Up,Both_significant_same_direction,0.9937739085763165,0.9353183055874946
MamRep1894,0.15987909,0.0006187502607561,0.0185302689228645,0.16262764,0.000526852334963,0.0015393744773582,Unknown,Unknown,both,True,True,Up,Up,Both_significant_same_direction,0.9937739085763165,0.9353183055874946
MamRep38,-0.043689173,0.8752382617735531,1.0,-0.032599337,0.7847935295523506,0.8599912013115578,Unknown,Unknown,both,False,False,Down,Down,Neither_significant,0.9937739085763165,0.9353183055874946
MamRep4096,0.5365299,7.58543437620377e-85,8.337457001816532e-82,0.08140342,0.0011649119999572,0.0031412054924221,Unknown,Unknown,both,True,True,Up,Up,Both_significant_same_direction,0.9937739085763165,0.9353183055874946
MamRep434,0.030411785,0.0883311329162575,1.0,0.058108203,0.0080439106705303,0.0176510104592203,Unknown,Unknown,both,False,True,Up,Up,Only_soloTE_significant,0.9937739085763165,0.9353183055874946
MamRep488,-0.08410618,0.4643971937263002,1.0,-0.055634007,0.3262734746671437,0.444881064829162,Unknown,Unknown,both,False,False,Down,Down,Neither_significant,0.9937739085763165,0.9353183055874946
MamRep605,,,,0.03556766,0.0348218185112835,0.064503918006027,Unknown,Unknown,right_only,False,False,None,Up,Missing_data,0.9937739085763165,0.9353183055874946
MamSINE1,0.039956998,0.0023356284611344,0.0586490816507151,0.050702985,3.6169585763151567e-06,1.4591665507661594e-05,Unknown,Unknown,both,False,True,Up,Up,Only_soloTE_significant,0.9937739085763165,0.9353183055874946
MamTip1,-0.0028885608,0.0529070825869399,0.7653386356856096,-0.016471023,0.2821451038598792,0.394639087205302,Unknown,Unknown,both,False,False,Down,Down,Neither_significant,0.9937739085763165,0.9353183055874946
MamTip2,0.054555357,0.0012426413764478,0.0340712143876745,0.07406872,1.154005116501871e-05,4.3586813459513175e-05,Unknown,Unknown,both,True,True,Up,Up,Both_significant_same_direction,0.9937739085763165,0.9353183055874946
MamTip3,0.0045526563,0.0467879548500355,0.6975992763706753,0.020619975,0.0469768063020371,0.0835568849687732,Unknown,Unknown,both,False,False,Up,Up,Neither_significant,0.9937739085763165,0.9353183055874946
Mam_R4,,,,0.09455889,0.0003155572136272,0.0009635606185126,Unknown,Unknown,right_only,False,True,None,Up,Missing_data,0.9937739085763165,0.9353183055874946
Merlin1_HS,,,,0.14967647,0.3791760573998195,0.5024778071166313,Unknown,Unknown,right_only,False,False,None,Up,Missing_data,0.9937739085763165,0.9353183055874946
ORSL,0.15130866,1.4592607675002972e-08,9.72597301538948e-07,0.14701055,3.988229133059383e-07,1.8554679743503736e-06,Unknown,Unknown,both,True,True,Up,Up,Both_significant_same_direction,0.9937739085763165,0.9353183055874946
ORSL-2a,-0.038574863,0.3192274025657429,1.0,0.005574577,0.2456028157518283,0.3535636816400822,Unknown,Unknown,both,False,False,Down,Up,Neither_significant,0.9937739085763165,0.9353183055874946
ORSL-2b,0.056968074,0.0011998465483524,0.0329989403427694,0.08095666,0.0007124298149201,0.0020007096356824,Unknown,Unknown,both,True,True,Up,Up,Both_significant_same_direction,0.9937739085763165,0.9353183055874946
OldhAT1,0.034663003,0.0470001075568734,0.7002624824127653,0.044165414,0.0150751615729605,0.0310084917364121,Unknown,Unknown,both,False,True,Up,Up,Only_soloTE_significant,0.9937739085763165,0.9353183055874946
PABL_A,,,,-0.028530909,0.2927436476424893,0.4052798391372393,Unknown,Unknown,right_only,False,False,None,Down,Missing_data,0.9937739085763165,0.9353183055874946
PABL_A-int,,,,0.012765423,0.0708952874928535,0.1206444138810883,Unknown,Unknown,right_only,False,False,None,Up,Missing_data,0.9937739085763165,0.9353183055874946
PABL_B,,,,0.081879355,0.0295484319077397,0.0557052177182432,Unknown,Unknown,right_only,False,False,None,Up,Missing_data,0.9937739085763165,0.9353183055874946
PABL_B-int,,,,-0.036408756,0.7149835496821689,0.8141199242179319,Unknown,Unknown,right_only,False,False,None,Down,Missing_data,0.9937739085763165,0.9353183055874946
PRIMA4-int,0.13503087,2.416416365912847e-05,0.0009986207238839,0.14863715,9.98151860390141e-06,3.796479356711975e-05,Unknown,Unknown,both,True,True,Up,Up,Both_significant_same_direction,0.9937739085763165,0.9353183055874946
PRIMA41-int,-0.03830229,0.1831040789984525,1.0,-0.020847153,0.167557330566066,0.2526177278631649,Unknown,Unknown,both,False,False,Down,Down,Neither_significant,0.9937739085763165,0.9353183055874946
PRIMA4_LTR,,,,0.082755335,0.0108786032473848,0.0230320428128225,LTR,LTR,right_only,False,True,None,Up,Missing_data,0.9937739085763165,0.9353183055874946
PRIMAX-int,0.14936498,0.50334579267814,1.0,0.23166886,0.4559412713251269,0.5780588749899855,Unknown,Unknown,both,False,False,Up,Up,Neither_significant,0.9937739085763165,0.9353183055874946
Penelope1_Vert,,,,0.06283182,0.0029644115496072,0.0072537745367365,Unknown,Unknown,right_only,False,True,None,Up,Missing_data,0.9937739085763165,0.9353183055874946
Plat_L3,,,,0.11225245,5.828095419384844e-10,3.414948883574688e-09,Unknown,Unknown,right_only,False,True,None,Up,Missing_data,0.9937739085763165,0.9353183055874946
PrimLTR79,-0.03134785,0.2816827233746434,1.0,-0.011213807,0.3172215832116057,0.4341770154057836,LTR,LTR,both,False,False,Down,Down,Neither_significant,0.9937739085763165,0.9353183055874946
REP522,0.40198362,0.1946491013327581,1.0,,,,,,left_only,False,False,Up,None,Missing_data,0.9937739085763165,0.9353183055874946
Ricksha,-0.07175415,0.6941866586077539,1.0,-0.07819937,0.8241959038968639,0.8916450696848308,Unknown,Unknown,both,False,False,Down,Down,Neither_significant,0.9937739085763165,0.9353183055874946
Ricksha_0,,,,-0.08775294,0.0844343505396056,0.1401636079401723,Unknown,Unknown,right_only,False,False,None,Down,Missing_data,0.9937739085763165,0.9353183055874946
Ricksha_a,,,,0.04946386,0.1393602664249002,0.2161180669593589,Unknown,Unknown,right_only,False,False,None,Up,Missing_data,0.9937739085763165,0.9353183055874946
Ricksha_b,,,,0.010221367,0.1554043505339051,0.2379354745462615,Unknown,Unknown,right_only,False,False,None,Up,Missing_data,0.9937739085763165,0.9353183055874946
Ricksha_c,,,,0.051639386,0.0166336128928114,0.0337656111906509,Unknown,Unknown,right_only,False,True,None,Up,Missing_data,0.9937739085763165,0.9353183055874946
SAR,4.3343487,0.8906838393816445,1.0,,,,,,left_only,False,False,Up,None,Missing_data,0.9937739085763165,0.9353183055874946
SATR1,-0.03926376,0.3442068270187499,1.0,,,,,,left_only,False,False,Down,None,Missing_data,0.9937739085763165,0.9353183055874946
SATR2,-0.09379695,0.7311200746801959,1.0,,,,,,left_only,False,False,Down,None,Missing_data,0.9937739085763165,0.9353183055874946
SST1,-0.40951866,0.0033918125625542,0.0806147378059888,,,,,,left_only,False,False,Down,None,Missing_data,0.9937739085763165,0.9353183055874946
TAR1,-0.26104173,0.4607768043012403,1.0,,,,,,left_only,False,False,Down,None,Missing_data,0.9937739085763165,0.9353183055874946
THE1-int,0.06279946,0.2459673516637048,1.0,0.05182628,0.2852928545780053,0.396992881081589,Unknown,Unknown,both,False,False,Up,Up,Neither_significant,0.9937739085763165,0.9353183055874946
THE1A,0.06136348,0.0014168156620763,0.0381696804498998,0.06466905,0.0009591110299757,0.0026387724784104,Unknown,Unknown,both,True,True,Up,Up,Both_significant_same_direction,0.9937739085763165,0.9353183055874946
THE1A-int,0.020871809,0.1000116706277381,1.0,0.024189087,0.131386123589164,0.2043365250655003,Unknown,Unknown,both,False,False,Up,Up,Neither_significant,0.9937739085763165,0.9353183055874946
THE1B,-0.0354524,0.002045935057485,0.0522756432652917,-0.023604337,0.880888305757347,0.9261716037254744,Unknown,Unknown,both,False,False,Down,Down,Neither_significant,0.9937739085763165,0.9353183055874946
THE1B-int,-0.031669974,0.038035526346724,0.5929245486809178,-0.02422101,0.433768504159275,0.5557979414995912,Unknown,Unknown,both,False,False,Down,Down,Neither_significant,0.9937739085763165,0.9353183055874946
THE1C,-0.05461495,0.000683170909439,0.020227476676401,-0.09157898,1.0783904925901677e-07,5.411922657258063e-07,Unknown,Unknown,both,True,True,Down,Down,Both_significant_same_direction,0.9937739085763165,0.9353183055874946
THE1C-int,0.06871579,0.0002029023449702,0.0069087145732225,0.08241701,0.0001909632962387,0.0006088359209495,Unknown,Unknown,both,True,True,Up,Up,Both_significant_same_direction,0.9937739085763165,0.9353183055874946
THE1D,0.017900731,0.0176088610992776,0.3198645279010856,0.016178166,0.0008089834739703,0.0022543395521436,Unknown,Unknown,both,False,True,Up,Up,Only_soloTE_significant,0.9937739085763165,0.9353183055874946
THE1D-int,0.018242603,0.2533534823960242,1.0,0.010800525,0.4611718879133604,0.581291077323352,Unknown,Unknown,both,False,False,Up,Up,Neither_significant,0.9937739085763165,0.9353183055874946
Tigger1,0.023248235,6.056861597869946e-07,3.232269471619676e-05,0.030133275,1.5205349583616006e-28,1.7350104156462897e-27,Unknown,Unknown,both,True,True,Up,Up,Both_significant_same_direction,0.9937739085763165,0.9353183055874946
Tigger10,0.0015816122,0.8509483768299155,1.0,0.025386134,0.2461654593471852,0.3539036577352106,Unknown,Unknown,both,False,False,Up,Up,Neither_significant,0.9937739085763165,0.9353183055874946
Tigger11a,0.035182472,0.0038590245328192,0.0897112230076657,0.04803073,0.0047178157693478,0.0110217937370108,Unknown,Unknown,both,False,True,Up,Up,Only_soloTE_significant,0.9937739085763165,0.9353183055874946
Tigger12,0.12349222,4.432048738720378e-08,2.7684176024882397e-06,0.09983413,3.913413722873578e-05,0.0001395440945919,Unknown,Unknown,both,True,True,Up,Up,Both_significant_same_direction,0.9937739085763165,0.9353183055874946
Tigger12A,0.08403981,8.316946412792112e-05,0.0030868780195962,0.07291339,0.0009694889952533,0.0026605723312774,Unknown,Unknown,both,True,True,Up,Up,Both_significant_same_direction,0.9937739085763165,0.9353183055874946
Tigger12c,0.063738145,0.0010898721587003,0.030374368600861,0.0712802,0.003279316215718,0.0078995083951963,Unknown,Unknown,both,True,True,Up,Up,Both_significant_same_direction,0.9937739085763165,0.9353183055874946
Tigger13a,-0.041754805,2.359802043235172e-05,0.0009765122708766,-0.014161035,0.1301940500085604,0.2030652520996828,Unknown,Unknown,both,True,False,Down,Down,Only_scTE_significant,0.9937739085763165,0.9353183055874946
Tigger14a,0.1472222,6.212913391418907e-10,4.7411112897172476e-08,0.15116401,2.199457979758763e-09,1.2353432383722792e-08,Unknown,Unknown,both,True,True,Up,Up,Both_significant_same_direction,0.9937739085763165,0.9353183055874946
Tigger15a,0.11321483,7.029220102762843e-21,1.2165405211552345e-18,0.11932292,1.2173588480943277e-27,1.360429887973455e-26,Unknown,Unknown,both,True,True,Up,Up,Both_significant_same_direction,0.9937739085763165,0.9353183055874946
Tigger16a,-0.005440231,0.6258425684262109,1.0,0.004589984,0.8386773976601596,0.8983461453197756,Unknown,Unknown,both,False,False,Down,Up,Neither_significant,0.9937739085763165,0.9353183055874946
Tigger16b,0.06511987,0.0007160395316125,0.0210910167818807,0.08411956,0.0003516943036088,0.0010649067740558,Unknown,Unknown,both,True,True,Up,Up,Both_significant_same_direction,0.9937739085763165,0.9353183055874946
Tigger17,0.07577438,0.0720118171019,0.9708655806436708,0.21596353,0.0371709943087369,0.0681782704410674,Unknown,Unknown,both,False,False,Up,Up,Neither_significant,0.9937739085763165,0.9353183055874946
Tigger17a,0.029821597,0.0824301484827947,1.0,0.036956035,0.0064723250642197,0.014677825041034,Unknown,Unknown,both,False,True,Up,Up,Only_soloTE_significant,0.9937739085763165,0.9353183055874946
Tigger17b,-0.02880704,0.2171720936519729,1.0,0.0070171636,0.1443231274624912,0.2228579347141602,Unknown,Unknown,both,False,False,Down,Up,Neither_significant,0.9937739085763165,0.9353183055874946
Tigger17c,0.11948156,1.4982435615750514e-06,7.521350751301165e-05,0.120802075,5.733346301365807e-06,2.2436633179352116e-05,Unknown,Unknown,both,True,True,Up,Up,Both_significant_same_direction,0.9937739085763165,0.9353183055874946
Tigger18a,0.15140326,2.845205831602824e-12,2.755100317708632e-10,0.16724032,6.407163685229177e-13,4.31389157440275e-12,Unknown,Unknown,both,True,True,Up,Up,Both_significant_same_direction,0.9937739085763165,0.9353183055874946
Tigger19a,0.025395295,0.1051567004402751,1.0,0.049522385,0.0017285224021575,0.0044506372540113,Unknown,Unknown,both,False,True,Up,Up,Only_soloTE_significant,0.9937739085763165,0.9353183055874946
Tigger19b,0.064762555,5.425141957618338e-05,0.0021071950947721,0.08701333,3.1474820254586934e-08,1.6562478231054478e-07,Unknown,Unknown,both,True,True,Up,Up,Both_significant_same_direction,0.9937739085763165,0.9353183055874946
Tigger1a_Art,,,,0.111749515,0.0005515220456986,0.0015942663934329,Unknown,Unknown,right_only,False,True,None,Up,Missing_data,0.9937739085763165,0.9353183055874946
Tigger1a_Mars,,,,0.33424994,0.1741383034153298,0.2607264100859359,Unknown,Unknown,right_only,False,False,None,Up,Missing_data,0.9937739085763165,0.9353183055874946
Tigger2,-0.02874221,0.0201225479249878,0.3573406320998906,-0.017774433,0.9165349401946996,0.951651221428213,Unknown,Unknown,both,False,False,Down,Down,Neither_significant,0.9937739085763165,0.9353183055874946
Tigger20a,0.1328405,1.1611539435436966e-09,8.722716512824478e-08,0.1425478,1.327523388861608e-09,7.5738702817157e-09,Unknown,Unknown,both,True,True,Up,Up,Both_significant_same_direction,0.9937739085763165,0.9353183055874946
Tigger2a,0.05094497,0.0002503355675287,0.0083691428181654,0.05521839,4.731229184837058e-07,2.1731578120183777e-06,Unknown,Unknown,both,True,True,Up,Up,Both_significant_same_direction,0.9937739085763165,0.9353183055874946
Tigger2b_Pri,,,,-0.013659639,0.4303260680898352,0.552039595040688,Unknown,Unknown,right_only,False,False,None,Down,Missing_data,0.9937739085763165,0.9353183055874946
Tigger3,-0.017164916,0.540306212965459,1.0,-0.010883405,0.5504478635711088,0.6674334274173175,Unknown,Unknown,both,False,False,Down,Down,Neither_significant,0.9937739085763165,0.9353183055874946
Tigger3a,-0.014164296,0.08897517836686,1.0,-0.01218484,0.6014954549744385,0.7210458811699566,Unknown,Unknown,both,False,False,Down,Down,Neither_significant,0.9937739085763165,0.9353183055874946
Tigger3b,0.019559065,0.0076742817660959,0.1601603687300716,0.038935836,1.8539234659344863e-16,1.4669000270605718e-15,Unknown,Unknown,both,False,True,Up,Up,Only_soloTE_significant,0.9937739085763165,0.9353183055874946
