,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,feature_type
LTR57-int,358.3008777024941,0.2646024076631664,0.113494090403382,2.331420135821288,0.01973121679025306,0.2551713419918271,TE
LTR58,51.37360553515069,0.011284246006036332,0.1908650623231622,0.059121590241227436,0.9528552621925005,0.9835040852390786,TE
LTR59,76.61002313694323,-0.03005266915687484,0.17322259765479295,-0.17349162039912006,0.8622650139623026,0.946787380861187,TE
LTR5A,1284.3858090691317,-0.02933482594540705,0.1431646121970857,-0.20490277237662366,0.8376480891337309,0.93569898317958,TE
LTR5B,825.1966031640357,-0.10013627536553128,0.09072366813980387,-1.103750293817736,0.2697014721648779,0.5838736041435572,TE
LTR60,80.19565464972332,-0.10140568723353698,0.19892324798088268,-0.5097729313332068,0.6102105516249141,0.8246325551225252,TE
LTR60B,131.68963293728928,0.1935086951425523,0.17196634620430973,1.1252707254281518,0.2604743309519916,0.5767291965002669,TE
LTR61,373.8076055717641,0.0774255311785312,0.107282530335047,0.7216974742926795,0.47048049527350394,0.7398052594171544,TE
LTR62,652.1155435943788,-0.22617482907516367,0.15445652416188088,-1.46432680848183,0.14310467564665244,0.4628379849283456,TE
LTR64,478.6222346007735,0.09155415239956924,0.0812007041766595,1.1275044142521826,0.25952927521805685,0.5761326202431569,TE
LTR65,412.9601869164944,0.12678492673457425,0.0787827998063638,1.609297042580264,0.1075514054628937,0.4196258594829155,TE
LTR66,211.19937031968323,0.18521304078968612,0.13007359021028653,1.4239096536834042,0.15447262693436514,0.47578137532314124,TE
LTR67B,2692.1400032024217,0.045123700009616984,0.07843568985414723,0.5752955076129939,0.5650914592468261,0.798281099391719,TE
LTR68,341.2668560976219,0.28332535545041554,0.14233597067367826,1.990539384453785,0.046531549973135564,0.32273236448695986,TE
LTR69,93.71844295848858,0.2525929106204188,0.17868576483832782,1.4136151855687051,0.1574749201231676,0.4793748814721614,TE
LTR6A,798.0034163763473,0.05313932955921005,0.08363750962749456,0.6353528434297296,0.5251983162590163,0.7738201225205164,TE
LTR6B,973.3913973345972,-0.08893344981124898,0.11023779058384538,-0.8067419470241233,0.41981517159860987,0.7049441751293885,TE
LTR7,3821.3054847470967,0.05515763179116344,0.1535357466766552,0.3592494450645743,0.7194084902476676,0.8818329114043902,TE
LTR70,511.036494432808,-0.029770717373214878,0.10502239556060039,-0.2834701799963844,0.7768164374904558,0.9078434612535791,TE
LTR71A,193.24676807920815,0.3060778323870595,0.13315282226541403,2.2986957931462646,0.021522219587758545,0.2599840868981106,TE
LTR71B,156.33360313042297,0.31478785083981026,0.2054207236267313,1.5324055201548665,0.12542239610820102,0.4423292099608307,TE
LTR72,156.1626275149571,0.06937330553994528,0.14922155855655414,0.46490136017211736,0.6420020964273385,0.8413712234493982,TE
LTR72B,108.5712906296366,0.21526399127780263,0.16410271063158482,1.3117637755605165,0.18959985084385358,0.5102293235155311,TE
LTR73,351.6783413742895,0.20821212112570073,0.1316008351988876,1.582148934017257,0.11361557485019083,0.4262016185976906,TE
LTR75,448.6432975666744,-0.07961287177020894,0.12470676699660517,-0.6384005751057295,0.523212956677628,0.7728938129885561,TE
LTR75B,151.41513210238543,0.33056518654440015,0.20285882675360212,1.6295331676442832,0.10320019938542514,0.41412017683867763,TE
LTR76,297.3392390440686,-0.13892591814673913,0.07784626754392841,-1.784618871654234,0.07432315824669522,0.3712096207563747,TE
LTR77,46.74130808419128,0.1180113769421719,0.16334617252438027,0.7224618435706418,0.47001057636755056,0.7394715271045861,TE
LTR78,3649.714555884135,0.13648861309926485,0.1019456553338541,1.3388369779201346,0.18062374986639512,0.5016442345001761,TE
LTR78B,2388.598536990922,0.24090787952797468,0.1489320473472958,1.6175691116781585,0.10575549028227542,0.41696099878122644,TE
LTR79,3048.6905703923026,0.1727585463444428,0.09696735703390638,1.7816155006064016,0.07481195493670718,0.3718937269904909,TE
LTR7A,3.7158865429885166,0.5288678787270182,0.6360124288256471,0.8315370183937068,0.4056703248359691,,TE
LTR7B,3146.8851519021723,-0.04794827035817084,0.14745597874083982,-0.3251700661282916,0.7450523624596894,0.8936357688733126,TE
LTR7C,566.0248654238046,0.052328668604042936,0.11999625376470098,0.43608585236880404,0.6627744414262224,0.8525205211865247,TE
LTR7Y,430.78006142645756,-0.09549663621162283,0.16801935413044344,-0.5683668807432928,0.5697858742011309,0.8018676363284516,TE
LTR8,3057.4520053010983,-0.011866434486369816,0.09820032258306036,-0.12083905810322447,0.9038185128749642,0.963638144824175,TE
LTR80A,263.1563991805628,0.27740693040709286,0.15178304679296759,1.827654249064301,0.06760145852591988,0.36312118478736205,TE
LTR80B,359.1964622629671,0.33719458783456385,0.17837616234582668,1.8903567797407148,0.058710259665401276,0.3481026257847051,TE
LTR81,87.49545441238443,0.13501647174531528,0.14237344245023517,0.9483262427436815,0.3429633951067929,0.6449894476639408,TE
LTR81A,660.4122668215965,0.35194271243455283,0.14283145999388533,2.464041972613174,0.013738002282889987,0.2307864926462482,TE
LTR81AB,113.58115833809,0.12926309185085091,0.2031086046855818,0.6364235136711911,0.5245004190294547,0.7734024942125285,TE
LTR81B,978.5927225582361,0.14619767991390611,0.07735796836703139,1.8898852051059423,0.058773314665939255,0.3481681937509253,TE
LTR81C,387.04319533949644,-0.1321774539126984,0.16279446749612164,-0.8119284146793707,0.4168327087968197,0.7024610280461842,TE
LTR82A,858.3162451857279,0.06615490998188411,0.08388743819055818,0.7886152135389691,0.4303369363563011,0.7128985962003445,TE
LTR82B,1236.8771789028185,0.19111639140861125,0.09148430579061727,2.0890620501184625,0.036702137939488955,0.301296504670394,TE
LTR83,510.4729101164588,0.21863611574293113,0.11443864986703377,1.9105093951821728,0.05606765787436838,0.34481355158531174,TE
LTR84a,760.3123858381343,0.22923229855081445,0.11711906526995777,1.9572586070631393,0.05031707144836328,0.3319397056611786,TE
LTR84b,1131.9977562250451,0.12065647326504995,0.07947571485454155,1.5181552438487462,0.12897526723756478,0.4468532542718526,TE
LTR85a,1104.9499169651758,0.14117898205862286,0.12102710950433125,1.166507096111144,0.24340948123448394,0.5600522927940046,TE
LTR85b,782.0428945180851,0.36243697717588297,0.16146850748500818,2.24462951210182,0.024791926548866965,0.2694276469483645,TE
LTR85c,604.603314778236,0.26273340966108205,0.10311041770037153,2.548078220617424,0.010831818081123105,0.21961707604791703,TE
LTR86A1,797.4880028063134,0.30841845615284746,0.18168899225214352,1.697507660369605,0.08960072407683535,0.3964536002765349,TE
LTR86A2,309.4724282178599,0.09623671315801204,0.09728707386723406,0.9892034916102479,0.32256359044759364,0.6294622431824751,TE
LTR86B1,223.36602314301342,0.2399399625245898,0.1220382260417819,1.9661049681469658,0.049286486642147,0.3297212051246635,TE
LTR86B2,279.6694778626382,0.35749397738035826,0.19947541237300578,1.7921706396168178,0.07310563621314028,0.3692228961227459,TE
LTR86C,231.1665242394599,0.28182744627130185,0.11081141845972599,2.54330690996191,0.010980873003438273,0.21961707604791703,TE
LTR87,1013.5034266899945,0.14152192148817663,0.08699645451120543,1.6267550474709076,0.10378913233655863,0.4143467888405128,TE
LTR88a,356.3874404320165,0.2164953288958512,0.1555428975245367,1.391868946389528,0.16396208696579395,0.48607130887993777,TE
LTR88b,611.6972883949412,0.0626018318991129,0.09872698048890256,0.634090413675213,0.5260218185687917,0.7743838106072737,TE
LTR88c,328.27082290435465,0.10336572156630665,0.1375554567844981,0.7514476268887321,0.45238330890181394,0.7278261912245895,TE
LTR89,774.2609610011239,0.18724519680951654,0.11574609925178406,1.6177236038183846,0.1057221768061919,0.41691148168095465,TE
LTR8A,1113.473390680911,0.12627983433386722,0.12259559431432922,1.0300519773173233,0.3029856066462501,0.6119118978829486,TE
LTR8B,1839.2584274267415,-0.006626135474083853,0.08570971410302207,-0.0773090371777383,0.9383777017973333,0.9779575239276176,TE
LTR9,853.3039929679137,0.11913613179414137,0.09267235770096353,1.2855627584071132,0.19859570098516924,0.5187763902977996,TE
LTR90A,382.1241368767985,0.22108980312325108,0.0983696846364125,2.247540021505899,0.024605535834943237,0.2694276469483645,TE
LTR90B,450.24577453614006,0.15596804565616962,0.11180285058172212,1.3950274509518432,0.16300756175784897,0.4854210803702078,TE
LTR91,211.37273997403187,0.3912308790331821,0.19598421644903913,1.9962366670221734,0.045908168058419005,0.32249059233399585,TE
LTR9A1,896.6104135678844,-0.0507657099168693,0.08172377125802079,-0.6211865793196236,0.5344768686487302,0.7794802188250808,TE
LTR9B,1246.0725482904302,0.025996165494480736,0.11981497825669653,0.21696924602185783,0.8282323121539581,0.931886045549176,TE
LTR9C,196.67994583830023,-0.0807071900481821,0.0949967984213412,-0.8495780004102862,0.3955597473381183,0.6864205428928921,TE
LTR9D,601.2714866022874,0.13809926726982902,0.14586767156958586,0.946743481840999,0.343769507748647,0.645568091208266,TE
Looper,3310.2943239224946,0.12409092990807849,0.09635754841833356,1.287817425255998,0.19780952505888444,0.5180986174236722,TE
MADE1,4361.5324721218285,0.10542478718330921,0.0755441784546602,1.3955382047947298,0.16285360229639567,0.4852993862824502,TE
MADE2,1810.9833587508417,0.11935477841199651,0.05800234771650806,2.0577577134524665,0.03961339716695595,0.30852830672192183,TE
MARNA,5276.144903440204,0.13975252798701548,0.0600799531862819,2.3261091358327706,0.02001272930374574,0.2562241594988173,TE
MER101,1013.9252607868515,-0.28250796513078863,0.17904565460459107,-1.5778543509178502,0.11459907418887566,0.4280055396682485,TE
MER101-int,3349.9595024780087,0.1567844972986187,0.09570117207668752,1.6382714432481948,0.10136508198410568,0.41129801817580747,TE
MER101B,151.4992035758316,0.2368877444464978,0.11573880325191513,2.046744374320961,0.04068318986746708,0.31117171859634263,TE
MER102a,3074.909648133894,0.1849106134491053,0.10426392631792007,1.773485998266347,0.07614820999654318,0.37334825478799083,TE
MER102b,5925.807796452127,0.05996449684064711,0.06481504741907532,0.9251632025034873,0.35488102116928766,0.6543831423947724,TE
MER102c,4108.310855269288,0.11684351278102507,0.07783232535939477,1.501220890439726,0.13329843843406863,0.45180704004819344,TE
MER103C,9255.141176470474,0.07892843385693156,0.06178731034249497,1.2774214222859217,0.20145350568144552,0.5212230676481142,TE
MER104,3113.0450660666506,0.042424608471902,0.07328075118816545,0.57893249979066,0.5626347198842583,0.7962664684398323,TE
MER105,1217.3335063912798,-0.0304728653232283,0.07790672461646406,-0.3911455073133502,0.6956896847620794,0.869268528388689,TE
MER106A,1305.1266743805609,0.10606882130025824,0.06900361405948892,1.5371487819292324,0.12425687941344074,0.4415482387506099,TE
MER106B,1331.4317847523694,0.09017355935105958,0.06621770010361008,1.3617742568824656,0.1732691381990458,0.49391662383176277,TE
MER107,647.755454159334,0.08229572621007808,0.10019835906723788,0.8213280833756341,0.41145941539999636,0.6990716219178074,TE
MER110,494.5702986713794,0.1831244133729706,0.15940745103528856,1.1487820185546518,0.2506458757500807,0.5668656118342396,TE
MER110-int,1508.8805862263096,0.2270152340827718,0.14613662457041354,1.5534451733103238,0.12031681793658089,0.4351011401407043,TE
MER110A,804.7808264120914,0.18951717572659277,0.15570368591540606,1.2171656349198927,0.22354120233021008,0.5427236732425985,TE
MER112,7204.894612067964,0.006273608956800639,0.057761820924585615,0.10861168945818939,0.9135104887610987,0.9682160448600725,TE
MER113,6649.095606026792,0.18394692665712145,0.07713095009014556,2.384865302996222,0.017085375749600444,0.24564008515867874,TE
MER113A,2402.7379961640445,0.10610781850765505,0.06936747530203476,1.5296479804929932,0.12610388622737467,0.4434012137247476,TE
MER113B,767.550804646768,0.20782081462684066,0.09696263140152465,2.143308320153251,0.03208834918622203,0.28970371166419245,TE
MER115,1694.8325429747454,0.10350406688670886,0.11212818772479621,0.9230869506314139,0.35596189447001225,0.6555324709606751,TE
MER117,3269.3419336481265,0.1605408804025784,0.10473086623394293,1.532889836354162,0.12530300052538348,0.44229251002528613,TE
MER119,2495.9653580505947,0.03252044168212927,0.06557881427511605,0.49589859227554195,0.6199659594109805,0.8311449674751586,TE
MER11A,1630.6861868201674,0.10403293951899052,0.08198486568093298,1.2689285840128566,0.20446653644840576,0.5250318016330787,TE
MER11B,1049.5223238813767,0.1906191661311319,0.09012675883281646,2.1150118854792845,0.03442893433030453,0.29587723592881915,TE
MER11C,2148.0522057155094,0.00789981004709789,0.08167716855375465,0.09671993026911485,0.9229488119687812,0.971948873041111,TE
MER11D,277.54244905026576,-0.06473756702933796,0.11363157620350019,-0.5697145915973297,0.5688712916938432,0.801029476205378,TE
MER121,779.8687441975411,-0.00747047648722358,0.10018820110648625,-0.07456443378281134,0.9405612730444757,0.9784010027902547,TE
MER121B,69.5660740182816,-0.3230560043929291,0.19022288797632306,-1.6983024904612936,0.08945068492908857,0.3961387475431066,TE
MER125,113.90813276523761,0.458223167142415,0.2298471138076781,1.993599830563145,0.04619580390759867,0.32249059233399585,TE
MER126,454.63909384411124,-0.042808139967768166,0.13469856513919412,-0.3178069486006128,0.7506313795481628,0.8962417238237068,TE
MER127,213.52971445566465,0.25722602988462107,0.1886223057328636,1.3637094981169275,0.1726590135155714,0.4934183103883497,TE
MER130,96.26850778544573,0.27650845750079495,0.19560124151853775,1.4136334481015518,0.15746955513930352,0.4793748814721614,TE
MER132,11.691708359076337,0.11268546100527198,0.2828498037205146,0.39839327983630873,0.6903403107547008,,TE
MER135,789.3656671429283,0.22448983846485854,0.12677282452461824,1.770804108109656,0.07659328256823655,0.37377281338375207,TE
MER136,9.975202332306614,0.37568388797595376,0.31143204068026775,1.2063109728701622,0.22769760832603533,,TE
MER1A,3608.6367784956583,0.03677739693193953,0.07928377906663635,0.46387038262932573,0.6427406134822187,0.8416252815090808,TE
MER1B,5679.569625338321,0.033213951257414304,0.09474371119740553,0.35056628917787036,0.7259137506902488,0.8845711509775989,TE
MER2,16083.083931068466,-0.0014578901781758004,0.06828281898712207,-0.021350761433132307,0.9829658512846329,0.9940407926956362,TE
MER20,19837.739727743625,0.12496565634647681,0.0836392189511828,1.4941035786024588,0.13514854879103608,0.4542185123162678,TE
MER20B,5627.576724137779,0.13949729764837882,0.06349770444053812,2.196887255648901,0.028028499257756835,0.27775321823727395,TE
MER21-int,1259.80243258437,-0.05484501961534435,0.07543265998269898,-0.7270725920035624,0.46718148762536377,0.7377648129110909,TE
MER21A,2281.7079279019054,0.04990858672406868,0.10245273711894476,0.4871376610087655,0.6261607790195582,0.833884760603612,TE
MER21B,4318.371256788429,0.14403230494177857,0.09945069568572584,1.4482785057324796,0.14753917647448167,0.4688762817622825,TE
MER21C,8485.793876713164,0.06879338675429249,0.07815887635808699,0.8801736918416501,0.37876522302039173,0.6735953388411529,TE
MER2B,1914.2989429973256,0.017226112730279367,0.06801154524585475,0.2532821841940032,0.8000501623093653,0.9193117298061165,TE
MER3,13505.543747295835,0.10523208943394581,0.05881925052221931,1.7890756597483979,0.07360263151666624,0.36981190435736067,TE
MER30,11238.774106481202,-0.0936828999963617,0.10818862685973947,-0.8659218876843345,0.38653299921630535,0.6792052911351594,TE
MER30B,422.5109402551533,-0.03188280045578794,0.13399204228364944,-0.23794547730151644,0.8119233824932504,0.9242020550769642,TE
MER31-int,2434.9391104645756,0.2221676481813366,0.09436247368464508,2.354406783821823,0.018552296202613987,0.2504692728514936,TE
MER31A,1267.7775781500227,0.22009880575848317,0.13989999586784221,1.5732581290881629,0.11565906034110143,0.4295358114498143,TE
MER31B,2391.3050954644773,-0.22706406265396986,0.14164427185204376,-1.6030585613172723,0.10892172562685477,0.4222118222206278,TE
MER33,14642.948287484784,0.061296240730656454,0.05507498085106417,1.1129598192038603,0.26572568679656206,0.5802338780317354,TE
MER34,1204.4027125224825,0.15365065664450786,0.0772281220347356,1.9895687295801263,0.04663846369375417,0.32286443650176877,TE
MER34-int,451.4808794327023,0.1424673820749696,0.1284689888509442,1.1089632085472936,0.2674460539453786,0.5814427867305044,TE
MER34A,2121.9462486839684,0.05592209287925538,0.06783094979692737,0.8244332866733434,0.40969340782011565,0.6978057636332443,TE
MER34A1,979.4539356046264,0.13943699828932188,0.0812517410578913,1.7161108977341664,0.08614174702757652,0.3912701263175915,TE
MER34B,1093.1703199048457,0.07829870124687838,0.08119889846214363,0.9642828009961566,0.334904161293698,0.6385302944345843,TE
MER34B-int,1227.210070467272,-0.04960830325721313,0.10794608856197553,-0.4595655471919329,0.6458280934429395,0.8428280920527198,TE
MER34C,184.00044811478054,0.10914206445949352,0.1136242155730433,0.9605528531841135,0.33677704402198066,0.6401568187276256,TE
MER34C2,466.2865284231285,0.07143037987699562,0.10740083444196778,0.6650821685709696,0.5059979390491383,0.7633000582069979,TE
MER34D,533.4993018560571,0.006650702353404093,0.10322374234934811,0.06442996738963024,0.9486278690654162,0.9812191218215606,TE
MER39,3686.064372399805,0.08993209043940673,0.07720054592548767,1.1649152135038952,0.24405331467605157,0.5607392182560361,TE
MER39B,1206.058073751918,-0.027147677956708187,0.09181120202954099,-0.2956902573606781,0.7674666381683634,0.9033675042497412,TE
MER4-int,6182.668386153009,0.07026217268048106,0.07652450542690847,0.9181656554133655,0.35853214621707874,0.6578382224928042,TE
MER41-int,4505.7616340732475,-0.02764059931753882,0.07473314581007315,-0.36985729715947796,0.7114888206124466,0.8776412298718346,TE
MER41A,3228.505894079387,-0.0004058731272074046,0.06317300562028304,-0.00642478734741553,0.9948737966355583,0.9982152024454394,TE
