names,scores,logfoldchanges,pvals,pvals_adj,TE_subfamily,TE_family,TE_class
L2,3.391104,0.2366712,0.0006961166459393895,0.19992461153562327,L2,LINE-2,LINE
L1MEc,3.316727,0.27543154,0.000910786242154174,0.19992461153562327,L1MEc,LINE-1,LINE
MER20B,3.2928834,0.86698437,0.0009916559183417058,0.19992461153562327,MER20B,LTR,LTR
HERVH-int,3.2619226,0.68486094,0.0011065937907875827,0.19992461153562327,HERVH-int,Unknown,Unknown
L1MA2,3.127403,0.49466708,0.0017635804762022637,0.23389834559191827,L1MA2,LINE-1,LINE
L2b,3.0676165,0.124035515,0.0021577338154236004,0.23389834559191827,L2b,LINE-2,LINE
L1PB4,3.00178,0.6592966,0.0026840596861575474,0.2645018817995256,L1PB4,LINE-1,LINE
L1PREC2,2.9697516,0.45017067,0.002980405978512012,0.2692300067255851,L1PREC2,LINE-1,LINE
HAL1,2.924556,0.2255462,0.0034494811734604286,0.28763366092546955,HAL1,Unknown,Unknown
L1M4,2.7683282,0.18530579,0.00563446999617578,0.40718436505696975,L1M4,LINE-1,LINE
L1P4,2.6754456,0.76207125,0.007463000216731404,0.49125056899599057,L1P4,LINE-1,LINE
L1MD1,2.6647694,0.37415418,0.007704114089420516,0.49125056899599057,L1MD1,LINE-1,LINE
THE1D,2.523844,0.5296597,0.011607940906329607,0.6990559968034052,THE1D,Unknown,Unknown
L1PA15,2.4953742,0.37923777,0.01258243273674646,0.7178608992964823,L1PA15,LINE-1,LINE
L1ME1,2.460143,0.30043104,0.01388816774380876,0.7524837838171046,L1ME1,LINE-1,LINE
L1M4c,2.4427052,0.47353435,0.014577637878375642,0.7524837838171046,L1M4c,LINE-1,LINE
MLT2B1,2.374022,1.0381491,0.017595504275148575,0.8669784833755025,MLT2B1,LTR,LTR
MER11A,2.265481,1.0810827,0.023483178623653195,1.0,MER11A,LTR,LTR
L1MA6,2.2081857,0.5010344,0.02723133690833086,1.0,L1MA6,LINE-1,LINE
L1ME2,2.190748,0.42464444,0.028470041743125344,1.0,L1ME2,LINE-1,LINE
L1MA3,2.154093,0.15768737,0.03123287372270651,1.0,L1MA3,LINE-1,LINE
L1MC2,2.1437728,0.33700064,0.032051096968476585,1.0,L1MC2,LINE-1,LINE
L1MB7,2.1323848,0.25597703,0.03297521919993778,1.0,L1MB7,LINE-1,LINE
MLT1C-int,2.1217086,2.2698085,0.03386220570342657,1.0,MLT1C-int,LTR,LTR
L2a,2.0743778,0.08947251,0.038044242106721936,1.0,L2a,LINE-2,LINE
MER21C,1.9811393,0.48850957,0.04757565500353903,1.0,MER21C,LTR,LTR
L1MCc,1.9786482,0.6111029,0.04785563019285484,1.0,L1MCc,LINE-1,LINE
MER63B,1.9672602,0.9416719,0.049153211165048345,1.0,MER63B,LTR,LTR
L3,1.9494667,0.25385293,0.051239717492571966,1.0,L3,Unknown,Unknown
MER106A,1.9256233,0.9694394,0.054151431772483175,1.0,MER106A,LTR,LTR
L1MEd,1.9213527,0.04815046,0.05468724481210662,1.0,L1MEd,LINE-1,LINE
THE1D-int,1.9213527,0.71235144,0.05468724481210662,1.0,THE1D-int,Unknown,Unknown
L1MEj,1.8943065,0.47223663,0.05818433482364484,1.0,L1MEj,LINE-1,LINE
L1MC,1.8882567,0.42266652,0.05899149641975342,1.0,L1MC,LINE-1,LINE
MER3,1.8572959,0.37210253,0.06326907536579651,1.0,MER3,LTR,LTR
L1M1,1.8427051,0.15141554,0.06537208001055465,1.0,L1M1,LINE-1,LINE
THE1C-int,1.8405699,0.9742542,0.0656846177791036,1.0,THE1C-int,Unknown,Unknown
L1MB1,1.7992887,0.35225144,0.07197302275031753,1.0,L1MB1,LINE-1,LINE
MER5A,1.7733101,0.3143823,0.07617734337674832,1.0,MER5A,LTR,LTR
L2c,1.7725983,0.06388805,0.07629529135320222,1.0,L2c,LINE-2,LINE
MER41B,1.770819,0.6199997,0.07659081301783631,1.0,MER41B,LTR,LTR
MER92B,1.7665485,1.2278413,0.07730387397380337,1.0,MER92B,LTR,LTR
LTR37-int,1.7647691,0.4629933,0.07760257476410612,1.0,LTR37-int,LTR,LTR
MLT1G1,1.7537371,0.72139275,0.0794755655139162,1.0,MLT1G1,LTR,LTR
L1MA9,1.7480432,0.11452568,0.08045655632943481,1.0,L1MA9,LINE-1,LINE
MLT2A2,1.7395022,0.78709745,0.08194646208139937,1.0,MLT2A2,LTR,LTR
Harlequin-int,1.7302495,0.57086414,0.0835856991928012,1.0,Harlequin-int,Unknown,Unknown
MLT1H1,1.7241998,0.61199,0.08467179377824727,1.0,MLT1H1,LTR,LTR
L1PA8,1.712456,0.40578946,0.08681267583728085,1.0,L1PA8,LINE-1,LINE
MER4A1,1.6832744,0.7253628,0.09232197458755727,1.0,MER4A1,LTR,LTR
L1PA11,1.6807834,0.39967844,0.0928050050472322,1.0,L1PA11,LINE-1,LINE
L1PB1,1.6768688,0.07154604,0.0935681497632564,1.0,L1PB1,LINE-1,LINE
L1PB2,1.6665485,0.44868332,0.09560422362436674,1.0,L1PB2,LINE-1,LINE
L1MA10,1.6580075,0.42788565,0.09731594502335239,1.0,L1MA10,LINE-1,LINE
L1P3,1.648399,0.4091815,0.09927082232713105,1.0,L1P3,LINE-1,LINE
L1PA7,1.6302495,0.18010399,0.10304877105033415,1.0,L1PA7,LINE-1,LINE
L1MDa,1.623488,0.21366097,0.10448513600581186,1.0,L1MDa,LINE-1,LINE
MLT1A,1.6185057,0.42751557,0.10555364908183514,1.0,MLT1A,LTR,LTR
LTR79,1.603915,0.58006984,0.10873279063556242,1.0,LTR79,LTR,LTR
HERVL-int,1.5975093,0.514674,0.11015222598870338,1.0,HERVL-int,Unknown,Unknown
MamRep605,1.559431,0.56086093,0.11889440388625147,1.0,MamRep605,Unknown,Unknown
ERVL-B4-int,1.5409256,0.5914915,0.1233348805607441,1.0,ERVL-B4-int,Unknown,Unknown
L1MEg,1.5313171,0.1683311,0.12569103792881844,1.0,L1MEg,LINE-1,LINE
L1MA4A,1.5263349,0.21932971,0.12692647973709495,1.0,L1MA4A,LINE-1,LINE
L1PA8A,1.5252672,0.32683352,0.12719244283044934,1.0,L1PA8A,LINE-1,LINE
HAL1b,1.5053384,0.35694358,0.1322370821313769,1.0,HAL1b,Unknown,Unknown
L2-1_AMi,1.4985769,0.59886414,0.13398343119422917,1.0,L2-1_AMi,LINE-2,LINE
L1ME3E,1.4921712,0.41416407,0.13565427124193236,1.0,L1ME3E,LINE-1,LINE
L1M4a1,1.4871889,0.4002634,0.13696490344512335,1.0,L1M4a1,LINE-1,LINE
MLT1I,1.4526694,0.31971797,0.1463155649985132,1.0,MLT1I,LTR,LTR
L1MC4,1.4416374,0.05426529,0.1494046987168666,1.0,L1MC4,LINE-1,LINE
L1ME3B,1.4380786,0.2631087,0.15041173789982004,1.0,L1ME3B,LINE-1,LINE
MER63A,1.420641,0.49045545,0.1554211733397295,1.0,MER63A,LTR,LTR
Charlie8,1.4056944,0.41457227,0.15981491842666962,1.0,Charlie8,Unknown,Unknown
LTR25-int,1.4053384,1.0599333,0.15992066459330134,1.0,LTR25-int,LTR,LTR
Plat_L3,1.3960857,0.4491009,0.16268867056556824,1.0,Plat_L3,Unknown,Unknown
L1M2c,1.3932388,0.8452854,0.1635475942936625,1.0,L1M2c,LINE-1,LINE
L1ME4c,1.3921711,0.21936846,0.1638705704335508,1.0,L1ME4c,LINE-1,LINE
MER77,1.3918153,0.8231035,0.16397833588481348,1.0,MER77,LTR,LTR
Alu,1.3747334,0.39484587,0.169214098656291,1.0,Alu,Alu,SINE
L1PB3,1.364769,0.29124573,0.17232565591549265,1.0,L1PB3,LINE-1,LINE
L1M7,1.3594309,0.31802884,0.17401006943522768,1.0,L1M7,LINE-1,LINE
Charlie19a,1.3590751,0.41021106,0.1741227994064345,1.0,Charlie19a,Unknown,Unknown
L1MEf,1.345552,0.13333115,0.17844705919019055,1.0,L1MEf,LINE-1,LINE
L1M5,1.3409256,-0.024217296,0.1799446074681158,1.0,L1M5,LINE-1,LINE
L1M4b,1.3359433,0.29562396,0.18156777435011406,1.0,L1M4b,LINE-1,LINE
X6A_LINE,1.3274025,0.98596406,0.18437558259534448,1.0,X6A_LINE,Unknown,Unknown
AluYd8,1.3167263,1.0241178,0.18793038053249544,1.0,AluYd8,Alu,SINE
L1MA7,1.3003561,0.29047567,0.1934789140211337,1.0,L1MA7,LINE-1,LINE
MER6B,1.2935946,0.9693371,0.1958054770395169,1.0,MER6B,LTR,LTR
Charlie1a,1.286833,0.017747842,0.19815247904959377,1.0,Charlie1a,Unknown,Unknown
Tigger14a,1.2829185,0.6114498,0.19952063968133116,1.0,Tigger14a,Unknown,Unknown
Charlie25,1.278648,0.5389697,0.20102103511603497,1.0,Charlie25,Unknown,Unknown
LTR50,1.2758011,0.5511073,0.20202586165781045,1.0,LTR50,LTR,LTR
ERVL-E-int,1.2754451,0.38660932,0.20215172195688758,1.0,ERVL-E-int,Unknown,Unknown
L1PA15-16,1.2750893,0.40116033,0.20227763939631527,1.0,L1PA15-16,LINE-1,LINE
MLT1G,1.2729541,0.48708346,0.20303434453885572,1.0,MLT1G,LTR,LTR
L1MEi,1.2580074,0.27417704,0.20838906698982151,1.0,L1MEi,LINE-1,LINE
Arthur1B,1.2569398,0.4980177,0.20877542794511406,1.0,Arthur1B,Unknown,Unknown
L1PA13,1.2548046,0.2222649,0.2095497065616454,1.0,L1PA13,LINE-1,LINE
L1PA14,1.2391462,0.28445122,0.21529135234072816,1.0,L1PA14,LINE-1,LINE
Tigger1,1.2387904,0.11138953,0.21542314876517266,1.0,Tigger1,Unknown,Unknown
MER68,1.2380786,0.45563525,0.21568691596907297,1.0,MER68,LTR,LTR
L1PBa,1.2359433,0.2985387,0.21647961306172492,1.0,L1PBa,LINE-1,LINE
MER6A,1.2348758,0.51419747,0.2168767470050733,1.0,MER6A,LTR,LTR
MSTA-int,1.2338082,0.45808,0.21727440486433425,1.0,MSTA-int,Unknown,Unknown
MER121,1.2170821,0.82159334,0.22357295808181887,1.0,MER121,LTR,LTR
AluYg6,1.2071178,0.31978688,0.22738680253310894,1.0,AluYg6,Alu,SINE
LTR85b,1.2056942,2.4120681,0.22793540077732244,1.0,LTR85b,LTR,LTR
MER66B,1.203559,0.72409314,0.22876006523096626,1.0,MER66B,LTR,LTR
MER115,1.195374,0.8319808,0.23194095169556295,1.0,MER115,LTR,LTR
L1MA5,1.1918153,0.29813033,0.2333336954002012,1.0,L1MA5,LINE-1,LINE
LTR65,1.18968,2.9360416,0.23417218257242334,1.0,LTR65,LTR,LTR
MER117,1.1711746,0.36872694,0.24152857306586872,1.0,MER117,LTR,LTR
ERV3-16A3_I-int,1.1690395,0.5326652,0.2423877406302708,1.0,ERV3-16A3_I-int,Unknown,Unknown
MLT1E3,1.1683277,0.560455,0.24267460692670473,1.0,MLT1E3,LTR,LTR
LTR32,1.1679718,1.1509417,0.24281812956270044,1.0,LTR32,LTR,LTR
L1MD2,1.1612103,0.33872962,0.24555640392503797,1.0,L1MD2,LINE-1,LINE
L1MCa,1.1565839,0.22639649,0.24744239385960798,1.0,L1MCa,LINE-1,LINE
MER67C,1.1523135,0.7254769,0.249192288236189,1.0,MER67C,LTR,LTR
L1ME5,1.1516017,0.30469278,0.24948477626609744,1.0,L1ME5,LINE-1,LINE
MER30B,1.1466196,1.0401118,0.2515389105369601,1.0,MER30B,LTR,LTR
L1MC3,1.1444843,0.1369782,0.2524228553718174,1.0,L1MC3,LINE-1,LINE
Tigger3a,1.1444843,0.30524683,0.2524228553718174,1.0,Tigger3a,Unknown,Unknown
L1MDb,1.1302494,0.5018919,0.2583711507668057,1.0,L1MDb,LINE-1,LINE
MER68B,1.120285,0.77408963,0.26259234003566134,1.0,MER68B,LTR,LTR
MIR1_Amn,1.1192174,0.25796536,0.2630474188635037,1.0,MIR1_Amn,Unknown,Unknown
MER21B,1.1181498,0.31973922,0.2635030417873899,1.0,MER21B,LTR,LTR
MLT1J2-int,1.1135234,1.3351631,0.265483698286492,1.0,MLT1J2-int,LTR,LTR
Tigger9b,1.1014237,0.3935619,0.27071226634668266,1.0,Tigger9b,Unknown,Unknown
MER77B,1.0964415,0.5515076,0.2728855852835741,1.0,MER77B,LTR,LTR
L1PA10,1.0935946,0.11462869,0.2741328260671707,1.0,L1PA10,LINE-1,LINE
L1ME2z,1.0854095,0.22158188,0.2777403144486179,1.0,L1ME2z,LINE-1,LINE
Cheshire,1.0686835,0.37140343,0.2852122887663202,1.0,Cheshire,Unknown,Unknown
MER57A1,1.0612103,0.44789386,0.28859436986252607,1.0,MER57A1,LTR,LTR
MSTD-int,1.059075,0.88718396,0.2895656238474572,1.0,MSTD-int,Unknown,Unknown
MER8,1.0572957,0.310803,0.2903766818223855,1.0,MER8,LTR,LTR
MLT2C2,1.0555162,0.5276755,0.2911892670841405,1.0,MLT2C2,LTR,LTR
MamGypsy2-I,1.0523134,0.51362354,0.2926557702648339,1.0,MamGypsy2-I,Unknown,Unknown
MLT2A1,1.0377227,0.38464254,0.29939918159874457,1.0,MLT2A1,LTR,LTR
HERVIP10B3-int,1.0266906,0.5037173,0.30456615267665277,1.0,HERVIP10B3-int,Unknown,Unknown
THE1B,1.0245554,0.2036899,0.3055730086628854,1.0,THE1B,Unknown,Unknown
CR1-3_Croc,1.0234878,0.47585937,0.3060772635439597,1.0,CR1-3_Croc,Unknown,Unknown
LTR16C,1.0217085,0.33561096,0.3069189134618978,1.0,LTR16C,LTR,LTR
HERV17-int,1.019929,0.55444217,0.3077620948797557,1.0,HERV17-int,Unknown,Unknown
AluYc3,1.0142351,0.26451322,0.3104705683436505,1.0,AluYc3,Alu,SINE
L1M3e,1.0135233,0.47278538,0.31081023044372613,1.0,L1M3e,LINE-1,LINE
Tigger1a_Art,1.0103205,1.504952,0.31234174319578933,1.0,Tigger1a_Art,Unknown,Unknown
MLT1H2,1.0099647,0.30394068,0.31251221768388004,1.0,MLT1H2,LTR,LTR
MLT1N2,1.0081853,0.32552916,0.3133655093720824,1.0,MLT1N2,LTR,LTR
L1MA1,0.9967974,0.20314638,0.3188628578797742,1.0,L1MA1,LINE-1,LINE
MLT1L,0.9943063,0.254084,0.32007376869641857,1.0,MLT1L,LTR,LTR
Tigger19b,0.9857654,0.30101666,0.3242482608337679,1.0,Tigger19b,Unknown,Unknown
ERV24B_Prim-int,0.98469776,0.45512518,0.3247725541879858,1.0,ERV24B_Prim-int,Unknown,Unknown
MIR,0.9779362,-0.017398678,0.3281058842525406,1.0,MIR,Unknown,Unknown
L1M3a,0.9733099,0.55013597,0.330399325895944,1.0,L1M3a,LINE-1,LINE
L1HS,0.9654807,0.13279633,0.33430411247455116,1.0,L1HS,LINE-1,LINE
MER110-int,0.96049845,0.79060507,0.3368044037067459,1.0,MER110-int,LTR,LTR
Tigger3d,0.9601426,0.59735096,0.33698345493167403,1.0,Tigger3d,Unknown,Unknown
Tigger20a,0.9587191,0.30780312,0.3377002717142987,1.0,Tigger20a,Unknown,Unknown
MLT1D-int,0.9558721,0.6120675,0.3391368419364078,1.0,MLT1D-int,LTR,LTR
MLT1J1,0.95302516,0.33059302,0.34057732688305664,1.0,MLT1J1,LTR,LTR
LTR16A1,0.9498223,0.47163826,0.34220255047037595,1.0,LTR16A1,LTR,LTR
MER9a3,0.94875467,0.89310205,0.342745392119572,1.0,MER9a3,LTR,LTR
MER57A-int,0.94697535,0.40833324,0.3436513506726985,1.0,MER57A-int,LTR,LTR
MER39B,0.9437725,0.6519453,0.3452859260117541,1.0,MER39B,LTR,LTR
LTR16E2,0.939502,0.4294234,0.3474730569836456,1.0,LTR16E2,LTR,LTR
MamRep1527,0.9338081,0.9599174,0.35040290819437314,1.0,MamRep1527,Unknown,Unknown
MER1A,0.931317,0.26889715,0.3516896304678393,1.0,MER1A,LTR,LTR
MER4E,0.92526716,0.5306546,0.3548269678896634,1.0,MER4E,LTR,LTR
MIRc,0.9202849,0.11407371,0.35742388181558016,1.0,MIRc,Unknown,Unknown
LTR16B2,0.9181497,0.5161059,0.3585404988632648,1.0,LTR16B2,LTR,LTR
LTR7C,0.917438,1.1797197,0.35891319152591616,1.0,LTR7C,LTR,LTR
Ricksha,0.9099646,0.7160428,0.36284115636367087,1.0,Ricksha,Unknown,Unknown
MLT1O,0.9081853,0.28028023,0.3637803380421638,1.0,MLT1O,LTR,LTR
Kanga1d,0.90249133,0.87400293,0.36679592403451355,1.0,Kanga1d,Unknown,Unknown
MLT2B2,0.9000002,0.5032834,0.3681201293795583,1.0,MLT2B2,LTR,LTR
HERVK9-int,0.89857674,0.34932145,0.36887815270120783,1.0,HERVK9-int,Unknown,Unknown
L1MA8,0.8982209,0.18808374,0.36906781013972123,1.0,L1MA8,LINE-1,LINE
LTR16B1,0.89323866,0.40205744,0.3717293787103306,1.0,LTR16B1,LTR,LTR
AluYb8,0.8875447,0.32798836,0.3747857066743915,1.0,AluYb8,Alu,SINE
MLT1C,0.8875447,0.22280645,0.3747857066743915,1.0,MLT1C,LTR,LTR
L1M8,0.8861212,0.26575837,0.3755522089641592,1.0,L1M8,LINE-1,LINE
Tigger15a,0.88469774,0.22591853,0.3763196787166413,1.0,Tigger15a,Unknown,Unknown
MER57-int,0.8814949,0.41844904,0.37805002119792785,1.0,MER57-int,LTR,LTR
MER47A,0.8786479,0.24735978,0.3795922105294125,1.0,MER47A,LTR,LTR
MER131,0.86690414,0.4464515,0.3859945381661499,1.0,MER131,LTR,LTR
L1PBa1,0.86654824,0.2844504,0.38618957190116177,1.0,L1PBa1,LINE-1,LINE
L1PA3,0.86334544,0.1265931,0.3879475816953166,1.0,L1PA3,LINE-1,LINE
AluYh3a3,0.8597867,0.4268013,0.3899066349851301,1.0,AluYh3a3,Alu,SINE
Ricksha_0,0.85871905,0.54876643,0.39049552192402526,1.0,Ricksha_0,Unknown,Unknown
LTR40b,0.85693973,0.3158007,0.39147820035380276,1.0,LTR40b,LTR,LTR
AluYb9,0.85658383,0.3297485,0.3916749160104105,1.0,AluYb9,Alu,SINE
LTR6B,0.856228,0.7151822,0.39187169164181546,1.0,LTR6B,LTR,LTR
Tigger16b,0.8544486,0.31257161,0.39285646918768835,1.0,Tigger16b,Unknown,Unknown
L3b,0.8544486,0.20797423,0.39285646918768835,1.0,L3b,Unknown,Unknown
Kanga1c,0.84911054,0.28445065,0.395819788621005,1.0,Kanga1c,Unknown,Unknown
PABL_A,0.84875464,1.1069604,0.3960178221620714,1.0,PABL_A,Unknown,Unknown
L1MEb,0.8462636,0.21042725,0.39740573164579585,1.0,L1MEb,LINE-1,LINE
Kanga2_a,0.839502,0.24981648,0.40118767184455517,1.0,Kanga2_a,Unknown,Unknown
ERV24_Prim-int,0.83345217,1.8119985,0.4045897632118034,1.0,ERV24_Prim-int,Unknown,Unknown
LTR82B,0.8320287,0.58265793,0.40539275599312163,1.0,LTR82B,LTR,LTR
Tigger6a,0.8277582,0.2365193,0.40780744200414343,1.0,Tigger6a,Unknown,Unknown
MER61A,0.82135254,0.47565788,0.4114454993741803,1.0,MER61A,LTR,LTR
Tigger5,0.80960876,1.1912878,0.4181650798395635,1.0,Tigger5,Unknown,Unknown
HERVK11-int,0.8078294,0.83377296,0.41918880594962293,1.0,HERVK11-int,Unknown,Unknown
MER44B,0.8007119,0.1999859,0.42329842482465074,1.0,MER44B,LTR,LTR
LTR12D,0.797865,1.0848151,0.42494885310309727,1.0,LTR12D,LTR,LTR
MLT2C1,0.7861212,0.3820741,0.43179648795031855,1.0,MLT2C1,LTR,LTR
L1P4a,0.7843418,0.22066969,0.43283955766319626,1.0,L1P4a,LINE-1,LINE
LTR54,0.7843418,0.4113074,0.43283955766319626,1.0,LTR54,LTR,LTR
L1PA17,0.78185076,0.112882614,0.4343023023180925,1.0,L1PA17,LINE-1,LINE
LTR41,0.77935964,0.2845607,0.4357678986935848,1.0,LTR41,LTR,LTR
LTR49-int,0.7629895,0.20316073,0.4454696476853539,1.0,LTR49-int,LTR,LTR
THE1A-int,0.7619219,0.27077696,0.44610661771858307,1.0,THE1A-int,Unknown,Unknown
MER74B,0.75978667,0.15579711,0.44738211252252,1.0,MER74B,LTR,LTR
LTR53,0.7594308,0.8303871,0.44759489639772354,1.0,LTR53,LTR,LTR
MamRep1151,0.75729555,0.40434217,0.4488728070589322,1.0,MamRep1151,Unknown,Unknown
MER85,0.75338095,0.43419933,0.4512210126662074,1.0,MER85,LTR,LTR
L1M2b,0.7501781,3.469849,0.453147431134425,1.0,L1M2b,LINE-1,LINE
MER34C2,0.7451959,0.77974814,0.45615329003003924,1.0,MER34C2,LTR,LTR
HERV15-int,0.74234897,2.3830068,0.45787594569953705,1.0,HERV15-int,Unknown,Unknown
LTR24,0.7405696,1.1537112,0.4589544566619943,1.0,LTR24,LTR,LTR
MER104,0.73985785,0.1966216,0.4593862593307524,1.0,MER104,LTR,LTR
L1PA4,0.7306052,0.10344968,0.4650203549153029,1.0,L1PA4,LINE-1,LINE
LTR81B,0.72953755,0.3420505,0.465672906287829,1.0,LTR81B,LTR,LTR
MSTB1,0.7263347,0.22709234,0.4676336096965945,1.0,MSTB1,Unknown,Unknown
UCON78,0.7188614,1.72438,0.47222632663106023,1.0,UCON78,Unknown,Unknown
MER58A,0.7188614,0.15308674,0.47222632663106023,1.0,MER58A,LTR,LTR
MER61-int,0.7145909,0.19677517,0.47486185189481767,1.0,MER61-int,LTR,LTR
L1PBb,0.71423507,0.7112733,0.4750818429158179,1.0,L1PBb,LINE-1,LINE
HERVK22-int,0.71174395,0.71851057,0.47662334515742133,1.0,HERVK22-int,Unknown,Unknown
MER101-int,0.7046265,0.16825496,0.4810426944958518,1.0,MER101-int,LTR,LTR
L1MC5,0.7024913,0.06314266,0.48237283719593393,1.0,L1MC5,LINE-1,LINE
ORSL,0.6960856,0.40882927,0.48637523304881936,1.0,ORSL,Unknown,Unknown
LTR2B,0.69430625,1.7309589,0.4874901875388594,1.0,LTR2B,LTR,LTR
Chap1_Mam,0.69395036,0.3850012,0.4877133438900654,1.0,Chap1_Mam,Unknown,Unknown
LTR16A2,0.69395036,0.39211616,0.4877133438900654,1.0,LTR16A2,LTR,LTR
MER52-int,0.68754464,1.2777656,0.4917395689318802,1.0,MER52-int,LTR,LTR
LTR61,0.6825625,0.64472896,0.49488336815406075,1.0,LTR61,LTR,LTR
AluYh9,0.67758024,1.1581252,0.4980378765699923,1.0,AluYh9,Alu,SINE
LTR41B,0.6768685,0.79888356,0.49848939240362533,1.0,LTR41B,LTR,LTR
LTR16D1,0.6693952,25.858349,0.5032434208056025,1.0,LTR16D1,LTR,LTR
MER92D,0.6693952,25.95569,0.5032434208056025,1.0,MER92D,LTR,LTR
Helitron2Na_Mam,0.66868347,0.63944376,0.5036974311861526,1.0,Helitron2Na_Mam,Unknown,Unknown
CR1-12_AMi,0.66619235,1.3558862,0.5052881686993764,1.0,CR1-12_AMi,Unknown,Unknown
Tigger6b,0.6604984,0.72604275,0.5089340526527775,1.0,Tigger6b,Unknown,Unknown
MamRep1879,0.65978664,0.4906764,0.509390755426805,1.0,MamRep1879,Unknown,Unknown
Charlie17a,0.6551603,0.1940744,0.5123645464645911,1.0,Charlie17a,Unknown,Unknown
Charlie1,0.65409267,0.13809133,0.5130520892289725,1.0,Charlie1,Unknown,Unknown
UCON8,0.65409267,1.4961088,0.5130520892289725,1.0,UCON8,Unknown,Unknown
CR1-16_AMi,0.6530251,0.6003626,0.5137401122856977,1.0,CR1-16_AMi,Unknown,Unknown
Tigger17,0.65195745,1.522085,0.5144286151855226,1.0,Tigger17,Unknown,Unknown
L1MB2,0.64946634,-0.015348616,0.5160369854742096,1.0,L1MB2,LINE-1,LINE
MER66-int,0.6491105,0.3198289,0.5162669653863551,1.0,MER66-int,LTR,LTR
L1MB3,0.6466194,0.23779394,0.5178783115091161,1.0,L1MB3,LINE-1,LINE
MER31B,0.6430607,0.30358425,0.5201847392053548,1.0,MER31B,LTR,LTR
MamTip1,0.64199305,0.44474718,0.5208776987210431,1.0,MamTip1,Unknown,Unknown
LTR36,0.64199305,0.24094227,0.5208776987210431,1.0,LTR36,LTR,LTR
LTR90A,0.6398578,2.0414128,0.522265042643054,1.0,LTR90A,LTR,LTR
Ricksha_a,0.6395019,0.34380203,0.5224964511369032,1.0,Ricksha_a,Unknown,Unknown
LTR81C,0.6362991,1.7444097,0.5245814956538106,1.0,LTR81C,LTR,LTR
MER90,0.63451976,0.8063502,0.5257416925045348,1.0,MER90,LTR,LTR
MSTB2,0.63451976,0.21616052,0.5257416925045348,1.0,MSTB2,Unknown,Unknown
MER65C,0.63416386,0.46347022,0.5259738892225785,1.0,MER65C,LTR,LTR
L1MEa,0.633808,0.13510348,0.5262061383489564,1.0,L1MEa,LINE-1,LINE
LTR33C,0.63024926,0.82140887,0.5285315081926136,1.0,LTR33C,LTR,LTR
Charlie1b,0.62811404,0.17945582,0.5299292374976183,1.0,Charlie1b,Unknown,Unknown
MSTA,0.62064075,0.19319631,0.5348360369047127,1.0,MSTA,Unknown,Unknown
MER34C_,0.6192172,0.5302186,0.5357732568926127,1.0,MER34C_,LTR,LTR
OldhAT1,0.6188614,0.18668374,0.5360076910720726,1.0,OldhAT1,Unknown,Unknown
MSTB,0.61814964,0.13187371,0.5364767143218467,1.0,MSTB,Unknown,Unknown
THE1B-int,0.61637026,0.12702242,0.5376501751196918,1.0,THE1B-int,Unknown,Unknown
MER113,0.6053382,0.18593252,0.5449542835408174,1.0,MER113,LTR,LTR
L1ME3,0.60427064,0.11666681,0.5456637390301662,1.0,L1ME3,LINE-1,LINE
LTR1F2,0.60249126,1.103366,0.5468471820093928,1.0,LTR1F2,LTR,LTR
Charlie3,0.6017795,0.5031777,0.5473209147636713,1.0,Charlie3,Unknown,Unknown
L1M3b,0.60035604,0.5661002,0.5482689889669274,1.0,L1M3b,LINE-1,LINE
LTR33B,0.5996443,0.63536453,0.548743330109145,1.0,LTR33B,LTR,LTR
Charlie13b,0.59857666,0.9119646,0.5494552214407791,1.0,Charlie13b,Unknown,Unknown
MER67D,0.5971532,0.98978513,0.550405117694287,1.0,MER67D,LTR,LTR
L1M2a1,0.59644145,1.722836,0.5508803688209827,1.0,L1M2a1,LINE-1,LINE
LTR19A,0.59359443,0.61866474,0.5527833897074561,1.0,LTR19A,LTR,LTR
HERVL40-int,0.58967984,0.2939373,0.5554052969555621,1.0,HERVL40-int,Unknown,Unknown
CR1_Mam,0.5889681,0.16763665,0.5558826591302631,1.0,CR1_Mam,Unknown,Unknown
LTR24B,0.5857653,0.57111126,0.5580332634818607,1.0,LTR24B,LTR,LTR
MARNA,0.5839859,0.14632834,0.5592297896674774,1.0,MARNA,Unknown,Unknown
HERVP71A-int,0.58363,0.9467342,0.5594692442623226,1.0,HERVP71A-int,Unknown,Unknown
LTR37A,0.58078307,0.12054785,0.5613866699533576,1.0,LTR37A,LTR,LTR
LTR9D,0.57829195,0.32490274,0.5630670206673343,1.0,LTR9D,LTR,LTR
MER57C2,0.5733098,1.283292,0.5664349824251781,1.0,MER57C2,LTR,LTR
LTR1D1,0.57224214,1.1479949,0.5671579438099419,1.0,LTR1D1,LTR,LTR
Kanga1,0.5715304,0.12203004,0.5676401635546793,1.0,Kanga1,Unknown,Unknown
MER50B,0.5711745,0.36272445,0.5678813470118955,1.0,MER50B,LTR,LTR
LTR12,0.57046276,0.27312502,0.5683638609931552,1.0,LTR12,LTR,LTR
L1MA5A,0.56654817,0.177701,0.5710211860959482,1.0,L1MA5A,LINE-1,LINE
MLT1J2,0.5651247,0.16663581,0.5719889503905485,1.0,MLT1J2,LTR,LTR
LTR9A1,0.56192183,0.40218946,0.574169265610253,1.0,LTR9A1,LTR,LTR
